trial,agent,k,sil
13819,gmm,1,
13819,dbscan,4,0.2494233727840936
13820,human,2,0.41819976739248493
13820,gmm,8,0.1764587343188977
13820,dbscan,1,
13821,human,2,0.4352094393345693
13821,gmm,8,0.41181654415281255
13821,dbscan,1,
13822,human,2,0.4982537672274994
13822,gmm,2,0.4672775860865151
13822,dbscan,10,0.3827624031689932
13823,human,2,0.44865341075147275
13823,gmm,7,0.35998962890167857
13823,dbscan,2,0.14134003761741115
13824,human,2,0.4316095588540307
13824,gmm,8,0.27378580651216583
13824,dbscan,4,0.6976565449294931
13825,human,2,0.5281594999592867
13825,gmm,8,0.315785373329594
13825,dbscan,4,0.5925424728757434
13826,human,5,0.26373294159160526
13826,gmm,8,0.36901405786813773
13826,dbscan,5,0.3761462634265349
13827,human,7,0.19918869253566468
13827,gmm,7,0.35998962890167857
13827,dbscan,2,0.14134003761741115
13828,human,6,0.23654982273955127
13828,gmm,8,0.391142968296422
13828,dbscan,3,0.11787876231126716
13829,human,4,0.18076588059765883
13829,gmm,8,0.41181654415281255
13829,dbscan,1,
13830,human,4,0.45608267457531393
13830,gmm,8,0.4497582449614434
13830,dbscan,6,0.40489335189054154
13831,human,2,0.42139138101413776
13831,gmm,8,0.1764587343188977
13831,dbscan,1,
13832,human,3,0.6033139659419982
13832,gmm,8,0.315785373329594
13832,dbscan,4,0.5925424728757434
13833,human,3,0.5933793754399388
13833,gmm,8,0.3674288906039226
13833,dbscan,5,0.48712800898114705
13834,human,3,0.3161519866748139
13834,gmm,8,0.4854280401923078
13834,dbscan,5,0.41192148521366845
13835,human,3,0.3240114320870804
13835,gmm,8,0.2800594536364459
13835,dbscan,2,0.028907271545995452
13836,human,3,0.6714643707196752
13836,gmm,8,0.25537479528681467
13836,dbscan,4,0.5168514391285018
13837,human,3,0.3347081502670819
13837,gmm,8,0.10645946299859359
13837,dbscan,2,0.31781281284144763
13838,human,4,0.5500576321126517
13838,gmm,8,0.47409783625815766
13838,dbscan,5,0.4153336740669677
13839,human,4,0.302620419853343
13839,gmm,8,0.4629110079924554
13839,dbscan,4,0.6376286111759258
13840,human,4,0.20856099468639885
13840,gmm,8,0.48103562380359066
13840,dbscan,8,0.5601012928261464
13841,human,4,0.23087330907122994
13841,gmm,8,0.2541787464769895
13841,dbscan,3,0.5983035144857154
13842,human,4,0.6976565449294931
13842,gmm,8,0.27378580651216583
13842,dbscan,4,0.6976565449294931
13843,human,3,0.33892424401066906
13843,gmm,7,0.42048053002816743
13843,dbscan,2,0.3468107680518694
13844,human,3,0.6443316798728668
13844,gmm,8,0.3224844024675161
13844,dbscan,3,0.6443316798728668
13845,human,4,0.3473905210174388
13845,gmm,8,0.46909417482119736
13845,dbscan,5,0.35964300447429615
13846,human,5,0.21294535724383723
13846,gmm,7,0.5473991894604074
13846,dbscan,7,0.48655127480442195
13847,human,2,0.577077725279484
13847,gmm,8,0.36641621587983275
13847,dbscan,4,0.3793660171080533
13848,human,4,0.21271639113374857
13848,gmm,8,0.33216596406146603
13848,dbscan,2,0.1676087672262985
13849,human,3,0.5178843606926995
13849,gmm,8,0.3618331591602254
13849,dbscan,4,0.6361145763694069
13850,human,3,0.5934788336231392
13850,gmm,8,0.33779716799515996
13850,dbscan,5,0.4706866209886451
13851,human,4,0.2789312569731607
13851,gmm,8,0.3892827778810225
13851,dbscan,6,0.3749837386128673
13852,human,2,0.35611625320124557
13852,gmm,8,0.2268396540761116
13852,dbscan,1,
13853,human,2,0.4281546351200157
13853,gmm,8,0.21240622087334698
13853,dbscan,1,
13854,human,4,0.3349419242475098
13854,gmm,8,0.42427543967368275
13854,dbscan,5,0.3237586808878782
13855,human,4,0.3203414930299281
13855,gmm,1,
13855,dbscan,7,0.25614991394562686
13856,human,3,0.3144257801872992
13856,gmm,1,
13856,dbscan,7,0.15553712996968883
13857,human,3,0.44004509480902926
13857,gmm,2,0.5084190736730574
13857,dbscan,10,0.3122080105465206
13858,human,3,0.30251232094655295
13858,gmm,8,0.47711887022021243
13858,dbscan,3,0.2151765223733977
13859,human,3,0.30080575896272044
13859,gmm,1,
13859,dbscan,11,0.5103020154481417
13860,human,3,0.48956859188722707
13860,gmm,1,
13860,dbscan,9,0.4302236704918843
13861,human,3,0.3250885853121226
13861,gmm,7,0.41383916988116054
13861,dbscan,7,0.2968799907871945
13862,human,4,0.17506163397597369
13862,gmm,1,
13862,dbscan,1,
13863,human,5,0.2531750645439101
13863,gmm,1,
13863,dbscan,5,0.3127332228622638
13864,human,4,0.18769095913517303
13864,gmm,1,
13864,dbscan,3,0.28514417814493426
13865,human,3,0.3148818252094395
13865,gmm,1,
13865,dbscan,2,0.12888205544791959
13866,human,2,0.48960685633852685
13866,gmm,1,
13866,dbscan,4,0.2494233727840936
13867,human,4,0.34395252167033163
13867,gmm,1,
13867,dbscan,13,0.4411574452742846
13868,human,3,0.48527927599372794
13868,gmm,2,0.4672775860865151
13868,dbscan,10,0.3827624031689932
13869,human,4,0.2824053293984149
13869,gmm,2,0.45687190864576444
13869,dbscan,10,0.33775231955228074
13870,human,4,0.2142362987098391
13870,gmm,1,
13870,dbscan,12,0.5132316011450816
13871,human,3,0.41672316253419694
13871,gmm,1,
13871,dbscan,8,0.5301665326556435
13872,human,3,0.4003339364884523
13872,gmm,1,
13872,dbscan,5,0.19469245700237778
13873,human,3,0.260698423443567
13873,gmm,1,
13873,dbscan,6,0.2007451274969363
13874,human,3,0.4681301904137554
13874,gmm,8,0.311294944133682
13874,dbscan,4,0.3332529741431673
13875,human,4,0.2810965240856106
13875,gmm,1,
13875,dbscan,5,0.25001774478351807
13876,human,4,0.28094021463315744
13876,gmm,8,0.34681609569205735
13876,dbscan,1,
13877,human,3,0.4344087485314875
13877,gmm,3,0.483838592824444
13877,dbscan,10,0.47255255287704134
13878,human,3,0.364326787545392
13878,gmm,1,
13878,dbscan,8,0.41936541024204904
13879,human,3,0.2745667032222359
13879,gmm,8,0.4252183365256392
13879,dbscan,7,0.28272031657392455
13880,human,3,0.28440444252144076
13880,gmm,1,
13880,dbscan,4,0.31217425023605666
13881,human,3,0.4359254433632414
13881,gmm,1,
13881,dbscan,10,0.5050324528639097
13882,human,2,0.35611625320124557
13882,gmm,8,0.2268396540761116
13882,dbscan,1,
13883,human,3,0.4026737878324996
13883,gmm,8,0.47409783625815766
13883,dbscan,5,0.4153336740669677
13884,human,3,0.221853777262908
13884,gmm,8,0.46909417482119736
13884,dbscan,5,0.35964300447429615
13885,human,2,0.5465788814972941
13885,gmm,1,
13885,dbscan,5,0.19469245700237778
13886,human,3,0.30875197804193777
13886,gmm,3,0.483838592824444
13886,dbscan,10,0.47255255287704134
13887,human,3,0.6033139659419982
13887,gmm,8,0.315785373329594
13887,dbscan,4,0.5925424728757434
13888,human,3,0.2845361197692137
13888,gmm,8,0.1764587343188977
13888,dbscan,1,
13889,human,4,0.2197924800101158
13889,gmm,1,
13889,dbscan,1,
13890,human,3,0.34973120417163395
13890,gmm,8,0.41181654415281255
13890,dbscan,1,
13891,human,2,0.2723583914475116
13891,gmm,8,0.48103562380359066
13891,dbscan,8,0.5601012928261464
13892,human,2,0.5067424154528385
13892,gmm,1,
13892,dbscan,3,0.28514417814493426
13893,human,3,0.49762639254261615
13893,gmm,8,0.3224844024675161
13893,dbscan,3,0.6443316798728668
13894,human,3,0.3839075334929446
13894,gmm,7,0.42048053002816743
13894,dbscan,2,0.3468107680518694
13895,human,3,0.5272005700434782
13895,gmm,8,0.3674288906039226
13895,dbscan,5,0.48712800898114705
13896,human,4,0.40961402567875266
13896,gmm,2,0.45687190864576444
13896,dbscan,10,0.33775231955228074
13897,human,4,0.2719693502556755
13897,gmm,1,
13897,dbscan,11,0.5103020154481417
13898,human,4,0.30865486582248264
13898,gmm,1,
13898,dbscan,5,0.25001774478351807
13899,human,4,0.41866023077413433
13899,gmm,8,0.36901405786813773
13899,dbscan,5,0.3761462634265349
13900,human,4,0.42874265710892845
13900,gmm,8,0.3618331591602254
13900,dbscan,4,0.6361145763694069
13901,human,3,0.3175755310538554
13901,gmm,8,0.21240622087334698
13901,dbscan,1,
13902,human,3,0.5033854512588865
13902,gmm,8,0.4854280401923078
13902,dbscan,5,0.41192148521366845
13903,human,4,0.6376286111759258
13903,gmm,8,0.4629110079924554
13903,dbscan,4,0.6376286111759258
13904,human,3,0.4064731889167098
13904,gmm,1,
13904,dbscan,8,0.41936541024204904
13905,human,3,0.2523717497713355
13905,gmm,7,0.41383916988116054
13905,dbscan,7,0.2968799907871945
13906,human,2,0.6274418680760143
13906,gmm,8,0.2541787464769895
13906,dbscan,3,0.5983035144857154
13907,human,3,0.5216210797799045
13907,gmm,8,0.27378580651216583
13907,dbscan,4,0.6976565449294931
13908,human,5,0.22109339405742773
13908,gmm,1,
13908,dbscan,5,0.3127332228622638
13909,human,3,0.42674046995011117
13909,gmm,2,0.4672775860865151
13909,dbscan,10,0.3827624031689932
13910,human,3,0.37181159633760535
13910,gmm,1,
13910,dbscan,7,0.25614991394562686
13911,human,2,0.4883687021992952
13911,gmm,8,0.33779716799515996
13911,dbscan,5,0.4706866209886451
13912,human,3,0.31035799444555234
13912,gmm,1,
13912,dbscan,13,0.4411574452742846
13913,human,3,0.31980539684644993
13913,gmm,1,
13913,dbscan,7,0.15553712996968883
13914,human,3,0.4514270278141446
13914,gmm,1,
13914,dbscan,9,0.4302236704918843
13915,human,3,0.14043708277005845
13915,gmm,8,0.10645946299859359
13915,dbscan,2,0.31781281284144763
13916,human,2,0.467106663730718
13916,gmm,8,0.25537479528681467
13916,dbscan,4,0.5168514391285018
13917,human,4,0.3626994675069732
13917,gmm,1,
13917,dbscan,2,0.12888205544791959
13918,human,3,0.2687188544585508
13918,gmm,1,
13918,dbscan,12,0.5132316011450816
13919,human,3,0.35032405011233797
13919,gmm,7,0.35998962890167857
13919,dbscan,2,0.14134003761741115
13920,human,2,0.4085717171748249
13920,gmm,8,0.4252183365256392
13920,dbscan,7,0.28272031657392455
13921,human,3,0.2613799925502904
13921,gmm,1,
13921,dbscan,4,0.31217425023605666
13922,human,3,0.3275970204043487
13922,gmm,1,
13922,dbscan,8,0.5301665326556435
13923,human,3,0.2724678167619842
13923,gmm,8,0.2800594536364459
13923,dbscan,2,0.028907271545995452
13924,human,3,0.4728317462073633
13924,gmm,8,0.311294944133682
13924,dbscan,4,0.3332529741431673
13925,human,2,0.35618326949281626
13925,gmm,1,
13925,dbscan,10,0.5050324528639097
13926,human,2,0.33977731509747816
13926,gmm,8,0.391142968296422
13926,dbscan,3,0.11787876231126716
13927,human,3,0.26432042331951483
13927,gmm,8,0.47711887022021243
13927,dbscan,3,0.2151765223733977
13928,human,3,0.2454204471654986
13928,gmm,1,
13928,dbscan,6,0.2007451274969363
13929,human,2,0.33023325040895474
13929,gmm,8,0.42427543967368275
13929,dbscan,5,0.3237586808878782
13930,human,3,0.3762573817124696
13930,gmm,2,0.5084190736730574
13930,dbscan,10,0.3122080105465206
13931,human,2,0.577077725279484
13931,gmm,8,0.36641621587983275
13931,dbscan,4,0.3793660171080533
13932,human,3,0.3545958180513542
13932,gmm,8,0.34681609569205735
13932,dbscan,1,
13933,human,2,0.5239000984623989
13933,gmm,7,0.5473991894604074
13933,dbscan,7,0.48655127480442195
13934,human,3,0.40058093095899067
13934,gmm,8,0.33216596406146603
13934,dbscan,2,0.1676087672262985
13935,human,3,0.4014388887740485
13935,gmm,8,0.4497582449614434
13935,dbscan,6,0.40489335189054154
13936,human,4,0.2233242566988299
13936,gmm,1,
13936,dbscan,4,0.2494233727840936
13937,human,4,0.3104377026669536
13937,gmm,8,0.3892827778810225
13937,dbscan,6,0.3749837386128673
13938,human,2,0.41239266973636957
13938,gmm,8,0.3618331591602254
13938,dbscan,4,0.6361145763694069
13939,human,2,0.37039982497041013
13939,gmm,8,0.2800594536364459
13939,dbscan,2,0.028907271545995452
13940,human,2,0.39319097904433997
13940,gmm,8,0.10645946299859359
13940,dbscan,2,0.31781281284144763
13941,human,3,0.2764711873136063
13941,gmm,8,0.41181654415281255
13941,dbscan,1,
13942,human,4,0.4465451987056088
13942,gmm,8,0.36901405786813773
13942,dbscan,5,0.3761462634265349
13943,human,5,0.5227753082793966
13943,gmm,8,0.47409783625815766
13943,dbscan,5,0.4153336740669677
13944,human,3,0.2084416293418531
13944,gmm,7,0.42048053002816743
13944,dbscan,2,0.3468107680518694
13945,human,3,0.5934788336231392
13945,gmm,8,0.33779716799515996
13945,dbscan,5,0.4706866209886451
13946,human,4,0.3731491555268701
13946,gmm,8,0.3892827778810225
13946,dbscan,6,0.3749837386128673
13947,human,3,0.3530531648528188
13947,gmm,8,0.1764587343188977
13947,dbscan,1,
13948,human,4,0.6376286111759258
13948,gmm,8,0.4629110079924554
13948,dbscan,4,0.6376286111759258
13949,human,4,0.2722630290799031
13949,gmm,8,0.36641621587983275
13949,dbscan,4,0.3793660171080533
13950,human,7,0.39981711365442407
13950,gmm,8,0.391142968296422
13950,dbscan,3,0.11787876231126716
13951,human,4,0.42815799832559853
13951,gmm,8,0.48103562380359066
13951,dbscan,8,0.5601012928261464
13952,human,2,0.4281546351200157
13952,gmm,8,0.21240622087334698
13952,dbscan,1,
13953,human,2,0.39313329794626406
13953,gmm,8,0.2268396540761116
13953,dbscan,1,
13954,human,4,0.39030025181197603
13954,gmm,7,0.35998962890167857
13954,dbscan,2,0.14134003761741115
13955,human,4,0.27641714127281936
13955,gmm,8,0.4854280401923078
13955,dbscan,5,0.41192148521366845
13956,human,3,0.44833948869016615
13956,gmm,7,0.5473991894604074
13956,dbscan,7,0.48655127480442195
13957,human,3,0.6033139659419982
13957,gmm,8,0.315785373329594
13957,dbscan,4,0.5925424728757434
13958,human,4,0.2535520893043397
13958,gmm,8,0.46909417482119736
13958,dbscan,5,0.35964300447429615
13959,human,2,0.4841075037427805
13959,gmm,8,0.25537479528681467
13959,dbscan,4,0.5168514391285018
13960,human,3,0.36454999214033734
13960,gmm,8,0.3674288906039226
13960,dbscan,5,0.48712800898114705
13961,human,2,0.6274418680760143
13961,gmm,8,0.2541787464769895
13961,dbscan,3,0.5983035144857154
13962,human,4,0.3916325739811966
13962,gmm,8,0.4497582449614434
13962,dbscan,6,0.40489335189054154
13963,human,2,0.4316095588540307
13963,gmm,8,0.27378580651216583
13963,dbscan,4,0.6976565449294931
13964,human,2,0.38050469710476575
13964,gmm,8,0.33216596406146603
13964,dbscan,2,0.1676087672262985
13965,human,2,0.4994931121380126
13965,gmm,8,0.3224844024675161
13965,dbscan,3,0.6443316798728668
13966,human,5,0.24965142183885586
13966,gmm,1,
13966,dbscan,13,0.4411574452742846
13967,human,4,0.13515252429197513
13967,gmm,8,0.47711887022021243
13967,dbscan,3,0.2151765223733977
13968,human,5,0.4189119987816998
13968,gmm,8,0.34681609569205735
13968,dbscan,1,
13969,human,5,0.27320461671647145
13969,gmm,1,
13969,dbscan,12,0.5132316011450816
13970,human,4,0.2744616183613142
13970,gmm,2,0.5084190736730574
13970,dbscan,10,0.3122080105465206
13971,human,5,0.26988894416184483
13971,gmm,1,
13971,dbscan,11,0.5103020154481417
13972,human,4,0.4037540067991121
13972,gmm,8,0.42427543967368275
13972,dbscan,5,0.3237586808878782
13973,human,6,0.2781546300277449
13973,gmm,1,
13973,dbscan,5,0.3127332228622638
13974,human,4,0.3639698985843118
13974,gmm,8,0.4252183365256392
13974,dbscan,7,0.28272031657392455
13975,human,2,0.36615772358414456
13975,gmm,1,
13975,dbscan,6,0.2007451274969363
13976,human,2,0.3480203450194002
13976,gmm,2,0.4672775860865151
13976,dbscan,10,0.3827624031689932
13977,human,6,0.3204502150041443
13977,gmm,1,
13977,dbscan,4,0.2494233727840936
13978,human,3,0.3950720488631094
13978,gmm,3,0.483838592824444
13978,dbscan,10,0.47255255287704134
13979,human,4,0.26243892566504495
13979,gmm,1,
13979,dbscan,8,0.5301665326556435
13980,human,3,0.3599124753261357
13980,gmm,1,
13980,dbscan,10,0.5050324528639097
13981,human,4,0.17672496847017993
13981,gmm,7,0.41383916988116054
13981,dbscan,7,0.2968799907871945
13982,human,4,0.3121629303022579
13982,gmm,1,
13982,dbscan,5,0.19469245700237778
13983,human,4,0.33195169266705726
13983,gmm,1,
13983,dbscan,3,0.28514417814493426
13984,human,6,0.2886856618064657
13984,gmm,1,
13984,dbscan,7,0.25614991394562686
13985,human,4,0.3527837516459265
13985,gmm,1,
13985,dbscan,4,0.31217425023605666
13986,human,4,0.2723420485889479
13986,gmm,1,
13986,dbscan,9,0.4302236704918843
13987,human,4,0.24406689726635244
13987,gmm,1,
13987,dbscan,1,
13988,human,5,0.2188618797937476
13988,gmm,1,
13988,dbscan,5,0.25001774478351807
13989,human,4,0.2156717903516358
13989,gmm,1,
13989,dbscan,8,0.41936541024204904
13990,human,3,0.42374847283920847
13990,gmm,2,0.45687190864576444
13990,dbscan,10,0.33775231955228074
13991,human,4,0.2952574979970904
13991,gmm,1,
13991,dbscan,2,0.12888205544791959
13992,human,4,0.27968407394954337
13992,gmm,1,
13992,dbscan,7,0.15553712996968883
13993,human,4,0.2573206735167663
13993,gmm,8,0.311294944133682
13993,dbscan,4,0.3332529741431673
13994,human,2,0.3465114149738504
13994,gmm,8,0.47409783625815766
13994,dbscan,5,0.4153336740669677
13995,human,3,0.25131176538650835
13995,gmm,1,
13995,dbscan,8,0.41936541024204904
13996,human,4,0.38883928678900215
13996,gmm,1,
13996,dbscan,5,0.3127332228622638
13997,human,4,0.2527552612357025
13997,gmm,1,
13997,dbscan,5,0.25001774478351807
13998,human,3,0.5216210797799045
13998,gmm,8,0.27378580651216583
13998,dbscan,4,0.6976565449294931
13999,human,4,0.34269060488765024
13999,gmm,8,0.4854280401923078
13999,dbscan,5,0.41192148521366845
14000,human,6,0.23004925260535275
14000,gmm,1,
14000,dbscan,11,0.5103020154481417
14001,human,2,0.2773166523437851
14001,gmm,8,0.2541787464769895
14001,dbscan,3,0.5983035144857154
14002,human,2,0.2510158940466938
14002,gmm,8,0.4629110079924554
14002,dbscan,4,0.6376286111759258
14003,human,3,0.39202535988776116
14003,gmm,7,0.42048053002816743
14003,dbscan,2,0.3468107680518694
14004,human,2,0.23767515715162188
14004,gmm,8,0.1764587343188977
14004,dbscan,1,
14005,human,3,0.3262828770690062
14005,gmm,8,0.46909417482119736
14005,dbscan,5,0.35964300447429615
14006,human,2,0.39626689255142433
14006,gmm,8,0.48103562380359066
14006,dbscan,8,0.5601012928261464
14007,human,4,0.3526866920368718
14007,gmm,2,0.45687190864576444
14007,dbscan,10,0.33775231955228074
14008,human,5,0.3050433443721613
14008,gmm,1,
14008,dbscan,1,
14009,human,6,0.28070546782678474
14009,gmm,1,
14009,dbscan,5,0.19469245700237778
14010,human,5,0.2352623053140027
14010,gmm,8,0.41181654415281255
14010,dbscan,1,
14011,human,2,0.3296999474610359
14011,gmm,8,0.21240622087334698
14011,dbscan,1,
14012,human,2,0.39313329794626406
14012,gmm,8,0.2268396540761116
14012,dbscan,1,
14013,human,3,0.46042957564266285
14013,gmm,3,0.483838592824444
14013,dbscan,10,0.47255255287704134
14014,human,4,0.3651545533433893
14014,gmm,1,
14014,dbscan,3,0.28514417814493426
14015,human,2,0.42858709194373423
14015,gmm,8,0.3674288906039226
14015,dbscan,5,0.48712800898114705
14016,human,2,0.41239266973636957
14016,gmm,8,0.3618331591602254
14016,dbscan,4,0.6361145763694069
14017,human,3,0.4835582209931875
14017,gmm,8,0.315785373329594
14017,dbscan,4,0.5925424728757434
14018,human,4,0.4939642357186645
14018,gmm,2,0.4672775860865151
14018,dbscan,10,0.3827624031689932
14019,human,4,0.12410483974063238
14019,gmm,7,0.41383916988116054
14019,dbscan,7,0.2968799907871945
14020,human,4,0.3697146835092788
14020,gmm,8,0.36901405786813773
14020,dbscan,5,0.3761462634265349
14021,human,2,0.43184341221508205
14021,gmm,8,0.3224844024675161
14021,dbscan,3,0.6443316798728668
14022,human,4,0.19709466691303731
14022,gmm,8,0.47711887022021243
14022,dbscan,3,0.2151765223733977
14023,human,3,0.35296755639319577
14023,gmm,7,0.35998962890167857
14023,dbscan,2,0.14134003761741115
14024,human,3,0.44833948869016615
14024,gmm,7,0.5473991894604074
14024,dbscan,7,0.48655127480442195
14025,human,3,0.4806105420512873
14025,gmm,8,0.4497582449614434
14025,dbscan,6,0.40489335189054154
14026,human,4,0.3574434490884549
14026,gmm,1,
14026,dbscan,13,0.4411574452742846
14027,human,5,0.3603190315352419
14027,gmm,2,0.5084190736730574
14027,dbscan,10,0.3122080105465206
14028,human,3,0.45362051562380457
14028,gmm,8,0.36641621587983275
14028,dbscan,4,0.3793660171080533
14029,human,5,0.3195378053849309
14029,gmm,1,
14029,dbscan,7,0.15553712996968883
14030,human,4,0.289056275122641
14030,gmm,1,
14030,dbscan,6,0.2007451274969363
14031,human,6,0.3246146186401966
14031,gmm,1,
14031,dbscan,12,0.5132316011450816
14032,human,6,0.3612065253702188
14032,gmm,1,
14032,dbscan,2,0.12888205544791959
14033,human,5,0.24715103494696142
14033,gmm,8,0.4252183365256392
14033,dbscan,7,0.28272031657392455
14034,human,5,0.15804144729204264
14034,gmm,1,
14034,dbscan,4,0.2494233727840936
14035,human,6,0.24211735195200265
14035,gmm,1,
14035,dbscan,8,0.5301665326556435
14036,human,6,0.28449285658378004
14036,gmm,1,
14036,dbscan,4,0.31217425023605666
14037,human,5,0.2851171587817042
14037,gmm,8,0.34681609569205735
14037,dbscan,1,
14038,human,5,0.2424646280098559
14038,gmm,8,0.3892827778810225
14038,dbscan,6,0.3749837386128673
14039,human,6,0.29178683998758564
14039,gmm,8,0.311294944133682
14039,dbscan,4,0.3332529741431673
14040,human,4,0.5437291990830126
14040,gmm,8,0.33779716799515996
14040,dbscan,5,0.4706866209886451
14041,human,5,0.11212831444372293
14041,gmm,1,
14041,dbscan,10,0.5050324528639097
14042,human,5,0.27484862000218746
14042,gmm,8,0.10645946299859359
14042,dbscan,2,0.31781281284144763
14043,human,2,0.37039982497041013
14043,gmm,8,0.2800594536364459
14043,dbscan,2,0.028907271545995452
14044,human,3,0.3623265372065883
14044,gmm,1,
14044,dbscan,9,0.4302236704918843
14045,human,3,0.3057399269342362
14045,gmm,8,0.33216596406146603
14045,dbscan,2,0.1676087672262985
14046,human,3,0.22980602367896436
14046,gmm,8,0.391142968296422
14046,dbscan,3,0.11787876231126716
14047,human,3,0.6714643707196752
14047,gmm,8,0.25537479528681467
14047,dbscan,4,0.5168514391285018
14048,human,3,0.2608072754574297
14048,gmm,1,
14048,dbscan,7,0.25614991394562686
14049,human,3,0.35441253574225223
14049,gmm,8,0.42427543967368275
14049,dbscan,5,0.3237586808878782
14050,human,2,0.35831860759454165
14050,gmm,8,0.391142968296422
14050,dbscan,3,0.11787876231126716
14051,human,2,0.5239000984623989
14051,gmm,7,0.5473991894604074
14051,dbscan,7,0.48655127480442195
14052,human,2,0.6274418680760143
14052,gmm,8,0.2541787464769895
14052,dbscan,3,0.5983035144857154
14053,human,2,0.580414639215993
14053,gmm,8,0.33779716799515996
14053,dbscan,5,0.4706866209886451
14054,human,2,0.47103246426999945
14054,gmm,8,0.4497582449614434
14054,dbscan,6,0.40489335189054154
14055,human,2,0.5048096952100042
14055,gmm,8,0.4629110079924554
14055,dbscan,4,0.6376286111759258
14056,human,2,0.20614187761349925
14056,gmm,7,0.42048053002816743
14056,dbscan,2,0.3468107680518694
14057,human,2,0.44865341075147275
14057,gmm,7,0.35998962890167857
14057,dbscan,2,0.14134003761741115
14058,human,2,0.3805234149847051
14058,gmm,8,0.2268396540761116
14058,dbscan,1,
14059,human,2,0.4281546351200157
14059,gmm,8,0.21240622087334698
14059,dbscan,1,
14060,human,3,0.5216210797799045
14060,gmm,8,0.27378580651216583
14060,dbscan,4,0.6976565449294931
14061,human,4,0.5001228960409844
14061,gmm,8,0.48103562380359066
14061,dbscan,8,0.5601012928261464
14062,human,3,0.6033139659419982
14062,gmm,8,0.315785373329594
14062,dbscan,4,0.5925424728757434
14063,human,4,0.6361145763694069
14063,gmm,8,0.3618331591602254
14063,dbscan,4,0.6361145763694069
14064,human,2,0.39319097904433997
14064,gmm,8,0.10645946299859359
14064,dbscan,2,0.31781281284144763
14065,human,3,0.47934083475415046
14065,gmm,8,0.3674288906039226
14065,dbscan,5,0.48712800898114705
14066,human,3,0.41915419288837646
14066,gmm,8,0.36901405786813773
14066,dbscan,5,0.3761462634265349
14067,human,3,0.6048444176112269
14067,gmm,8,0.4854280401923078
14067,dbscan,5,0.41192148521366845
14068,human,3,0.3915344036868507
14068,gmm,8,0.3892827778810225
14068,dbscan,6,0.3749837386128673
14069,human,2,0.41819976739248493
14069,gmm,8,0.1764587343188977
14069,dbscan,1,
14070,human,2,0.619727795142016
14070,gmm,8,0.25537479528681467
14070,dbscan,4,0.5168514391285018
14071,human,2,0.4539130043196581
14071,gmm,8,0.33216596406146603
14071,dbscan,2,0.1676087672262985
14072,human,3,0.2967949943076134
14072,gmm,8,0.2800594536364459
14072,dbscan,2,0.028907271545995452
14073,human,3,0.4098980670374875
14073,gmm,8,0.46909417482119736
14073,dbscan,5,0.35964300447429615
14074,human,2,0.577077725279484
14074,gmm,8,0.36641621587983275
14074,dbscan,4,0.3793660171080533
14075,human,3,0.47040165290885977
14075,gmm,8,0.47409783625815766
14075,dbscan,5,0.4153336740669677
14076,human,2,0.452884399486844
14076,gmm,8,0.41181654415281255
14076,dbscan,1,
14077,human,3,0.6443316798728668
14077,gmm,8,0.3224844024675161
14077,dbscan,3,0.6443316798728668
14078,human,3,0.48073801233991187
14078,gmm,1,
14078,dbscan,9,0.4302236704918843
14079,human,4,0.391463625532024
14079,gmm,1,
14079,dbscan,1,
14080,human,3,0.3516322750886411
14080,gmm,7,0.41383916988116054
14080,dbscan,7,0.2968799907871945
14081,human,5,0.4075542161059014
14081,gmm,1,
14081,dbscan,5,0.19469245700237778
14082,human,4,0.3597016258787309
14082,gmm,8,0.47711887022021243
14082,dbscan,3,0.2151765223733977
14083,human,3,0.4280353702599761
14083,gmm,1,
14083,dbscan,5,0.25001774478351807
14084,human,4,0.3986070558481699
14084,gmm,8,0.4252183365256392
14084,dbscan,7,0.28272031657392455
14085,human,3,0.31377147649718273
14085,gmm,1,
14085,dbscan,7,0.25614991394562686
14086,human,4,0.4624675486283536
14086,gmm,3,0.483838592824444
14086,dbscan,10,0.47255255287704134
14087,human,3,0.35871356898591145
14087,gmm,1,
14087,dbscan,12,0.5132316011450816
14088,human,3,0.43554307069706927
14088,gmm,2,0.45687190864576444
14088,dbscan,10,0.33775231955228074
14089,human,2,0.48908725497003147
14089,gmm,8,0.34681609569205735
14089,dbscan,1,
14090,human,4,0.48463001470789757
14090,gmm,1,
14090,dbscan,10,0.5050324528639097
14091,human,4,0.41301410478145206
14091,gmm,8,0.311294944133682
14091,dbscan,4,0.3332529741431673
14092,human,3,0.4188287039500093
14092,gmm,1,
14092,dbscan,2,0.12888205544791959
14093,human,3,0.3137796054649267
14093,gmm,1,
14093,dbscan,11,0.5103020154481417
14094,human,3,0.316326018710311
14094,gmm,1,
14094,dbscan,7,0.15553712996968883
14095,human,3,0.3965408820169011
14095,gmm,1,
14095,dbscan,13,0.4411574452742846
14096,human,3,0.3981725874607667
14096,gmm,1,
14096,dbscan,8,0.41936541024204904
14097,human,3,0.3281547888821873
14097,gmm,8,0.42427543967368275
14097,dbscan,5,0.3237586808878782
14098,human,4,0.4100849229893727
14098,gmm,1,
14098,dbscan,4,0.31217425023605666
14099,human,3,0.37335496443712346
14099,gmm,1,
14099,dbscan,5,0.3127332228622638
14100,human,5,0.4426193104007332
14100,gmm,2,0.5084190736730574
14100,dbscan,10,0.3122080105465206
14101,human,3,0.3655083217330156
14101,gmm,1,
14101,dbscan,3,0.28514417814493426
