j,base,sid,rt,n,ari_H,ari_H0,ari_H1,ari_H2,ari_Rgmm,ari_Rdbscan,ari_Rshuffle,ari_gmm_ref,ari_dbscan_ref,single_within,consensus,sil_human,sil_gmm,sil_dbscan,k_human,k_gmm,k_dbscan
13893,f54baffc-bc26-4c4d-b940-824d08daf230,exp3/clustering_dataexp3_张语庭_1_34.8min_1779430503928.json,voronoi,15,0.576167330525689,0.46084724005134786,0.6338273757628596,0.6338273757628596,0.46153846153846156,0.4890510948905109,0.30616740088105726,0.3657331136738057,0.6338273757628596,0.4991358426840983,0.6338273757628596,0.49762639254261615,0.3224844024675161,0.6443316798728668,3.0,8.0,3.0
13894,37ce66b3-c54a-46ec-981d-96c33e8fba81,exp3/clustering_dataexp3_张语庭_1_34.8min_1779430503928.json,voronoi,15,0.1834719829937962,0.42599716541810084,0.12360890302066774,0.0008098805426199607,0.06435643564356436,-0.0015898251192368782,0.5005488474204172,0.44084278768233387,0.3037574992106094,0.3413817553323878,0.5465253239104829,0.3839075334929446,0.42048053002816743,0.3468107680518694,3.0,7.0,2.0
13909,e8770f4c-e648-4512-9529-b68de18f7703,exp3/clustering_dataexp3_张语庭_1_34.8min_1779430503928.json,voronoi,30,0.7901958796659647,0.6101881850141311,0.8437387743372369,0.9166606796465263,0.0,0.3908934063461106,0.1035907620359397,0.6052083666997662,0.2900928124325491,0.4402922204152851,0.2990189108488554,0.4267404699501112,0.467277586086515,0.6895941852145598,3.0,2.0,9.0
13917,8845809a-0ba9-4c73-8f4e-d60d62ca8418,exp3/clustering_dataexp3_张语庭_1_34.8min_1779430503928.json,voronoi,30,0.40909153610679,0.3503153003650846,0.4534351912348595,0.42352411672042606,0.25184096715480825,0.49547111454766374,0.25891221943012904,0.0,0.15697674418604649,0.43143855314652585,0.4601187038425147,0.3626994675069732,nan,0.12888205544791959,4.0,1.0,2.0
13929,87cc45a4-3e2e-4c67-a9d6-3ba04eda2588,exp3/clustering_dataexp3_张语庭_1_34.8min_1779430503928.json,voronoi,25,0.32666666666666666,0.24,0.52,0.22,0.26666666666666666,0.12666666666666668,0.84,0.23333333333333334,0.6843501326259946,0.3449999999999999,0.86,0.33023325040895474,0.42427543967368275,0.4647149523205244,2.0,8.0,4.0
13931,6b397277-e2cf-4165-9f1a-32aeef65ebbc,exp3/clustering_dataexp3_张语庭_1_34.8min_1779430503928.json,voronoi,10,0.3892035888264478,0.3697478991596639,0.39893143365983974,0.39893143365983974,0.10215482841181164,1.0,0.09569377990430619,0.05003909304143862,0.0,0.44571835992451053,1.0,0.577077725279484,0.36641621587983275,0.9210809893518893,2.0,8.0,3.0
13936,5c9ae3ec-4b16-4a2a-add3-bc06d78c9e14,exp3/clustering_dataexp3_张语庭_1_34.8min_1779430503928.json,voronoi,35,0.3665304646721886,0.2777536683082071,0.41091886285417945,0.41091886285417945,0.0,0.2556393916884945,0.058642228755057,0.0,0.5035105315947843,0.3306701999148401,0.46417473142146853,0.22332425669882988,nan,0.37352842568677297,4.0,1.0,3.0
13941,823dc71a-6c2e-42ea-910b-4e53f7bd4a90,exp3/clustering_dataexp3_彭思颖_1_57.0min_1779417517520.json,voronoi,20,0.3521307205078063,0.6103063709780798,0.2518734916804268,0.1942122988649121,0.19609438567941415,0.37140056365641466,0.06557377049180331,0.24471299093655588,0.0,0.4127545725101094,0.5575106740846164,0.2764711873136063,0.41181654415281255,nan,3.0,8.0,1.0
13944,37ce66b3-c54a-46ec-981d-96c33e8fba81,exp3/clustering_dataexp3_彭思颖_1_57.0min_1779417517520.json,voronoi,15,0.35510877863911294,0.31873479318734793,0.3099427602289591,0.4366487825010318,0.3080724876441516,-0.026727509778357264,0.13838120104438642,0.42831215970961883,-0.010222489476849032,0.2212144710819515,0.4890510948905109,0.2084416293418531,0.42048053002816743,0.3468107680518694,3.0,7.0,2.0
13949,6b397277-e2cf-4165-9f1a-32aeef65ebbc,exp3/clustering_dataexp3_彭思颖_1_57.0min_1779417517520.json,voronoi,10,0.19612943462669086,0.17475728155339804,0.31257344300822565,0.1010575793184489,0.11497730711043873,0.3661971830985915,-0.07253886010362694,0.20545746388443017,0.4444444444444445,0.21989296254338164,0.3661971830985915,0.2722630290799031,0.36641621587983275,0.9210809893518893,4.0,8.0,3.0
13965,f54baffc-bc26-4c4d-b940-824d08daf230,exp3/clustering_dataexp3_彭思颖_1_57.0min_1779417517520.json,voronoi,15,0.6145374449339207,0.6145374449339207,0.6145374449339207,0.6145374449339207,0.18060200668896323,-0.006511123168746586,-0.0675381263616558,0.18060200668896323,0.6145374449339207,0.5657863769576963,0.6145374449339207,0.4994931121380126,0.3224844024675161,0.6443316798728668,2.0,8.0,3.0
13972,87cc45a4-3e2e-4c67-a9d6-3ba04eda2588,exp3/clustering_dataexp3_彭思颖_1_57.0min_1779417517520.json,voronoi,25,0.4469108334156197,0.5092693565976009,0.5176848874598071,0.313778256189451,0.5401459854014599,0.4415807560137457,0.3211488250652742,0.40225563909774437,0.49690556997404667,0.43739829277970316,0.5317002881844379,0.4037540067991121,0.42427543967368275,0.4647149523205244,4.0,8.0,4.0
13976,e8770f4c-e648-4512-9529-b68de18f7703,exp3/clustering_dataexp3_彭思颖_1_57.0min_1779417517520.json,voronoi,30,0.3577875320542791,0.4729962379646751,0.313982481938495,0.2863838762596672,0.3683805944653229,0.5650000000000001,0.19131316545546728,0.13061638838072476,0.15483410631466285,0.33028936744118137,0.5378535155004993,0.3480203450194001,0.467277586086515,0.6895941852145598,2.0,2.0,9.0
13977,5c9ae3ec-4b16-4a2a-add3-bc06d78c9e14,exp3/clustering_dataexp3_彭思颖_1_57.0min_1779417517520.json,voronoi,35,0.39970917619280866,0.268535997151667,0.4652957657133795,0.4652957657133795,0.0,0.36353652622871324,0.14519314066796163,0.0,0.18432203389830507,0.35813443464205663,0.3353042151440015,0.3204502150041443,nan,0.37352842568677297,6.0,1.0,3.0
13991,8845809a-0ba9-4c73-8f4e-d60d62ca8418,exp3/clustering_dataexp3_彭思颖_1_57.0min_1779417517520.json,voronoi,30,0.4942566356467255,0.4627275987091119,0.6111694065524077,0.40887290167865703,0.36208875286916603,0.5938025255354911,0.06811760688006459,0.0,0.04409158573757709,0.3869568475016576,0.6469334956627606,0.29525749799709045,nan,0.12888205544791959,4.0,1.0,2.0
14003,37ce66b3-c54a-46ec-981d-96c33e8fba81,exp3/clustering_dataexp3_彭思颖_1_57.0min_1779417517520.json,voronoi,15,0.3241533191421833,0.5960720793682932,0.29054054054054057,0.08584733751771613,0.11633663366336634,0.04014308426073133,0.3084522502744237,0.39222042139384117,0.3037574992106094,0.38609417807083657,0.7526501766784452,0.39202535988776116,0.42048053002816743,0.3468107680518694,3.0,7.0,2.0
14010,823dc71a-6c2e-42ea-910b-4e53f7bd4a90,exp3/clustering_dataexp3_彭思颖_1_57.0min_1779417517520.json,voronoi,20,0.29690164735039154,0.38969192582858814,0.21026229038268596,0.29075072583990047,0.4161331626120358,0.28962478301508876,0.11602527283170591,0.36073059360730597,0.0,0.3414036632730067,0.40908433386373494,0.2352623053140027,0.41181654415281255,nan,5.0,8.0,1.0
14018,e8770f4c-e648-4512-9529-b68de18f7703,exp3/clustering_dataexp3_彭思颖_1_57.0min_1779417517520.json,voronoi,30,0.5829126884849055,0.31462852987516665,0.762326004943411,0.6717835306361388,0.0,0.4625859890495577,0.29435462211956814,0.4158564752645431,0.455787454217778,0.503728661323574,0.5554420030659172,0.4939642357186645,0.467277586086515,0.6895941852145598,4.0,2.0,9.0
14021,f54baffc-bc26-4c4d-b940-824d08daf230,exp3/clustering_dataexp3_彭思颖_1_57.0min_1779417517520.json,voronoi,15,0.5564757397737162,0.609375,0.5300261096605744,0.5300261096605744,0.24,0.2248062015503876,-0.06870229007633591,0.15322580645161288,0.5300261096605744,0.4745507622852889,0.5300261096605744,0.4318434122150821,0.3224844024675161,0.6443316798728668,2.0,8.0,3.0
14028,6b397277-e2cf-4165-9f1a-32aeef65ebbc,exp3/clustering_dataexp3_彭思颖_1_57.0min_1779417517520.json,voronoi,10,0.36950246996680086,0.27184466019417475,0.6298472385428907,0.20681551116333727,0.25113464447806355,0.3661971830985915,0.02072538860103628,0.20545746388443017,0.4444444444444445,0.3731332879075427,0.3661971830985915,0.45362051562380457,0.36641621587983275,0.9210809893518893,3.0,8.0,3.0
14032,8845809a-0ba9-4c73-8f4e-d60d62ca8418,exp3/clustering_dataexp3_彭思颖_1_57.0min_1779417517520.json,voronoi,30,0.3436499400771736,0.3044592776833075,0.34232998292129796,0.38416055962691537,0.35345142662215834,0.3516279685999139,0.19081015202377644,0.0,0.056827671076341596,0.3795606221501599,0.3492324487512972,0.3612065253702188,nan,0.12888205544791959,6.0,1.0,2.0
14034,5c9ae3ec-4b16-4a2a-add3-bc06d78c9e14,exp3/clustering_dataexp3_彭思颖_1_57.0min_1779417517520.json,voronoi,35,0.23360104181817273,0.21395098161646303,0.24342607191902754,0.24342607191902754,0.0,0.2754144640336553,0.16617518951178734,0.0,0.13865546218487398,0.22806969843032965,0.24008195194635873,0.15804144729204264,nan,0.37352842568677297,5.0,1.0,3.0
14049,87cc45a4-3e2e-4c67-a9d6-3ba04eda2588,exp3/clustering_dataexp3_彭思颖_1_57.0min_1779417517520.json,voronoi,25,0.4819194741645095,1.0,0.23515296940611874,0.21060545308740983,0.3384982121573301,0.6956928838951311,0.28984744871120466,0.24636803874092011,0.366977829638273,0.3067428566763726,0.23626681614349776,0.3544125357422523,0.42427543967368275,0.4647149523205244,3.0,8.0,4.0
14056,37ce66b3-c54a-46ec-981d-96c33e8fba81,exp3/clustering_dataexp3_彭瑶_1_57.0min_1779449897897.json,voronoi,15,0.26781467777109197,0.4731182795698925,0.23193577163247098,0.09838998211091239,0.04712041884816753,0.18933823529411767,-0.025316455696202576,0.024539877300613508,0.29739776951672864,0.17692651487837902,0.20967741935483875,0.2061418776134993,0.42048053002816743,0.3468107680518694,2.0,7.0,2.0
14074,6b397277-e2cf-4165-9f1a-32aeef65ebbc,exp3/clustering_dataexp3_彭瑶_1_57.0min_1779449897897.json,voronoi,10,0.3892035888264478,0.3697478991596639,0.39893143365983974,0.39893143365983974,0.10215482841181164,1.0,0.09569377990430619,0.05003909304143862,0.0,0.3632203891255164,1.0,0.577077725279484,0.36641621587983275,0.9210809893518893,2.0,8.0,3.0
14076,823dc71a-6c2e-42ea-910b-4e53f7bd4a90,exp3/clustering_dataexp3_彭瑶_1_57.0min_1779449897897.json,voronoi,20,0.5304404153995137,0.679379007762403,0.5088231988310667,0.4031190396050713,0.17059161401493395,0.4041885989472505,0.20877290394225426,0.15032679738562094,0.0,0.48466864480173083,0.5721202567278459,0.452884399486844,0.41181654415281255,nan,2.0,8.0,1.0
14077,f54baffc-bc26-4c4d-b940-824d08daf230,exp3/clustering_dataexp3_彭瑶_1_57.0min_1779449897897.json,voronoi,15,1.0,1.0,1.0,1.0,0.3657331136738057,0.10506174986954255,0.30616740088105726,0.3657331136738057,1.0,0.7860490148255656,1.0,0.6443316798728668,0.3224844024675161,0.6443316798728668,3.0,8.0,3.0
14092,8845809a-0ba9-4c73-8f4e-d60d62ca8418,exp3/clustering_dataexp3_彭瑶_1_57.0min_1779449897897.json,voronoi,30,0.6619499425381621,0.809734405754137,0.552051153100079,0.6240642687602702,0.23307268885509336,0.6240563280038637,0.32864770167681656,0.0,0.10903978337846283,0.46874858870649844,0.6245166782939778,0.4188287039500093,nan,0.12888205544791959,3.0,1.0,2.0
14097,87cc45a4-3e2e-4c67-a9d6-3ba04eda2588,exp3/clustering_dataexp3_彭瑶_1_57.0min_1779449897897.json,voronoi,25,0.36447675894299,0.3883031629202307,0.26079243051448847,0.4443346833942507,0.3463302752293578,0.07407407407407407,0.5126448893572181,0.3463102847181871,0.30581790706460144,0.3039167920000166,0.44970743939816105,0.3281547888821873,0.42427543967368275,0.4647149523205244,3.0,8.0,4.0
14104,e8770f4c-e648-4512-9529-b68de18f7703,exp3/clustering_dataexp3_彭瑶_1_57.0min_1779449897897.json,voronoi,30,0.5904186247108693,0.9175316365704536,0.4740024183796856,0.3797218191824686,0.6211301433133627,0.7784111582777441,0.2825229137524271,0.48473465729012155,0.28146326989106013,0.5736293337050525,1.0,0.5129790484929964,0.467277586086515,0.6895941852145598,3.0,2.0,9.0
14105,5c9ae3ec-4b16-4a2a-add3-bc06d78c9e14,exp3/clustering_dataexp3_彭瑶_1_57.0min_1779449897897.json,voronoi,35,0.4713992193055776,0.5455755233345291,0.4343110672911018,0.4343110672911018,0.0,0.5109674561214319,-0.027679953343352545,0.0,0.5121951219512195,0.46148792307106995,0.5620156611352294,0.43349460816719054,nan,0.37352842568677297,3.0,1.0,3.0
14123,f54baffc-bc26-4c4d-b940-824d08daf230,exp3/clustering_dataexp3_彭瑶_1_57.0min_1779449897897.json,voronoi,15,1.0,1.0,1.0,1.0,0.3657331136738057,0.10506174986954255,0.30616740088105726,0.3657331136738057,1.0,0.7377269572362111,1.0,0.6443316798728668,0.3224844024675161,0.6443316798728668,3.0,8.0,3.0
14131,37ce66b3-c54a-46ec-981d-96c33e8fba81,exp3/clustering_dataexp3_彭瑶_1_57.0min_1779449897897.json,voronoi,15,0.4104409778169022,0.3023255813953489,0.3953185955786736,0.533678756476684,0.1935483870967742,-0.009975062344139616,0.15816326530612243,0.2590120160213618,0.0049140049140048965,0.24117781599387358,0.5348837209302326,0.3406864296248966,0.42048053002816743,0.3468107680518694,2.0,7.0,2.0
14141,e8770f4c-e648-4512-9529-b68de18f7703,exp3/clustering_dataexp3_彭瑶_1_57.0min_1779449897897.json,voronoi,30,0.5772429177179786,0.7470418689320388,0.5498405772780668,0.4348463069438302,0.43337069461694583,0.7600787918581746,0.16976121818144102,0.5008097296253794,0.39125431530494825,0.5730106125131987,0.7605943863511282,0.506147321123074,0.467277586086515,0.6895941852145598,4.0,2.0,9.0
14142,823dc71a-6c2e-42ea-910b-4e53f7bd4a90,exp3/clustering_dataexp3_彭瑶_1_57.0min_1779449897897.json,voronoi,20,0.3588391223122973,0.34426229508196715,0.39172749391727496,0.3405275779376498,0.18566775244299674,0.41309255079006774,0.13043478260869568,0.2879256965944273,0.0,0.483750850863418,0.7188264058679706,0.34828363654719463,0.41181654415281255,nan,3.0,8.0,1.0
14145,87cc45a4-3e2e-4c67-a9d6-3ba04eda2588,exp3/clustering_dataexp3_彭瑶_1_57.0min_1779449897897.json,voronoi,25,0.35881717795866314,0.5407481629926519,0.23911283794722357,0.29659053293611387,0.04484099748341343,0.013942395890662292,0.19395785732419396,0.49943117178612056,0.5370741482965932,0.42378930325336195,0.4807442665512765,0.4225404628693636,0.42427543967368275,0.4647149523205244,4.0,8.0,4.0
14146,5c9ae3ec-4b16-4a2a-add3-bc06d78c9e14,exp3/clustering_dataexp3_彭瑶_1_57.0min_1779449897897.json,voronoi,35,0.3234893357793574,0.28688167356722594,0.3828056927098461,0.3007806410610003,0.0,0.4443757305149628,0.15158716686470886,0.0,0.5306513409961686,0.4134977093001196,0.6014688187212149,0.4285676650807537,nan,0.37352842568677297,3.0,1.0,3.0
14152,6b397277-e2cf-4165-9f1a-32aeef65ebbc,exp3/clustering_dataexp3_彭瑶_1_57.0min_1779449897897.json,voronoi,10,0.5075775823032381,0.020887728459530023,1.0,0.5018450184501845,0.12903225806451613,-0.0819234194122885,0.048338368580060416,0.05003909304143862,0.0,0.4426928418682007,1.0,0.577077725279484,0.36641621587983275,0.9210809893518893,2.0,8.0,3.0
14156,8845809a-0ba9-4c73-8f4e-d60d62ca8418,exp3/clustering_dataexp3_彭瑶_1_57.0min_1779449897897.json,voronoi,30,0.5190840853922307,0.5579268292682927,0.4147982062780269,0.5845272206303725,0.33209037069532793,0.4947325769854133,0.44873792458709877,0.0,0.07423904974016328,0.39840082024971823,0.47253352930369286,0.40541074917012454,nan,0.12888205544791959,4.0,1.0,2.0
14164,37ce66b3-c54a-46ec-981d-96c33e8fba81,exp3/clustering_dataexp3_彭金祥_1_29.0min_1779418568469.json,voronoi,15,0.25298060709189923,0.5504587155963303,0.1025641025641026,0.1059190031152648,0.3206751054852321,-0.038929440389294384,0.0784313725490196,0.2777777777777778,-0.017897091722595126,0.3123106654919574,0.29357798165137616,0.3565332918817111,0.42048053002816743,0.3468107680518694,3.0,7.0,2.0
14176,823dc71a-6c2e-42ea-910b-4e53f7bd4a90,exp3/clustering_dataexp3_彭金祥_1_29.0min_1779418568469.json,voronoi,20,0.5304404153995137,0.679379007762403,0.5088231988310667,0.4031190396050713,0.17059161401493395,0.4041885989472505,0.20877290394225426,0.15032679738562094,0.0,0.49627251583478577,0.5721202567278459,0.452884399486844,0.41181654415281255,nan,2.0,8.0,1.0
14182,f54baffc-bc26-4c4d-b940-824d08daf230,exp3/clustering_dataexp3_彭金祥_1_29.0min_1779418568469.json,voronoi,15,1.0,1.0,1.0,1.0,0.3657331136738057,0.10506174986954255,0.30616740088105726,0.3657331136738057,1.0,0.7698961404183825,1.0,0.6443316798728668,0.3224844024675161,0.6443316798728668,3.0,8.0,3.0
14187,6b397277-e2cf-4165-9f1a-32aeef65ebbc,exp3/clustering_dataexp3_彭金祥_1_29.0min_1779418568469.json,voronoi,10,0.3892035888264478,0.3697478991596639,0.39893143365983974,0.39893143365983974,0.10215482841181164,1.0,0.09569377990430619,0.05003909304143862,0.0,0.388867509487319,1.0,0.577077725279484,0.36641621587983275,0.9210809893518893,2.0,8.0,3.0
14193,5c9ae3ec-4b16-4a2a-add3-bc06d78c9e14,exp3/clustering_dataexp3_彭金祥_1_29.0min_1779418568469.json,voronoi,35,0.6621900923503059,0.4856443929445088,0.7504629420532045,0.7504629420532045,0.0,0.5055526176626123,0.25533557176488747,0.0,0.5266272189349112,0.41044671775249253,0.5154603558472967,0.3507826187972237,nan,0.37352842568677297,3.0,1.0,3.0
14196,87cc45a4-3e2e-4c67-a9d6-3ba04eda2588,exp3/clustering_dataexp3_彭金祥_1_29.0min_1779418568469.json,voronoi,25,0.32666666666666666,0.24,0.52,0.22,0.26666666666666666,0.12666666666666668,0.84,0.23333333333333334,0.6843501326259946,0.34166666666666673,0.86,0.33023325040895474,0.42427543967368275,0.4647149523205244,2.0,8.0,4.0
14202,e8770f4c-e648-4512-9529-b68de18f7703,exp3/clustering_dataexp3_彭金祥_1_29.0min_1779418568469.json,voronoi,30,0.38125275224423233,0.5458859257853279,0.38145795810029387,0.21641437284707515,0.3728096485965965,0.5919367588932806,-0.01636588537536877,0.5219376109561248,0.15695556039986297,0.5001558185464329,0.5641788211472142,0.4860369752569359,0.467277586086515,0.6895941852145598,2.0,2.0,9.0
14212,8845809a-0ba9-4c73-8f4e-d60d62ca8418,exp3/clustering_dataexp3_彭金祥_1_29.0min_1779418568469.json,voronoi,30,0.5572664159804064,0.5921790037292444,0.5734493334167866,0.5061709107951883,0.2323450190404442,0.3773209136360808,-0.031460388703052886,0.0,-0.05577948251202714,0.37675616456617544,0.6138098868846809,0.44986082542262196,nan,0.12888205544791959,2.0,1.0,2.0
14223,f54baffc-bc26-4c4d-b940-824d08daf230,exp3/clustering_dataexp3_彭金祥_1_29.0min_1779418568469.json,voronoi,15,1.0,1.0,1.0,1.0,0.3657331136738057,0.10506174986954255,0.30616740088105726,0.3657331136738057,1.0,0.7690147428164867,1.0,0.6443316798728668,0.3224844024675161,0.6443316798728668,3.0,8.0,3.0
14227,37ce66b3-c54a-46ec-981d-96c33e8fba81,exp3/clustering_dataexp3_彭金祥_1_29.0min_1779418568469.json,voronoi,15,0.34021791475041896,0.5010964912280702,0.211105002748763,0.3084522502744237,0.18060200668896323,-0.05831533477321821,0.16030534351145037,0.24124513618677043,-0.013948497854077339,0.35515671134196664,0.731359649122807,0.31506361289646584,0.42048053002816743,0.3468107680518694,2.0,7.0,2.0
14252,87cc45a4-3e2e-4c67-a9d6-3ba04eda2588,exp3/clustering_dataexp3_彭金祥_1_29.0min_1779418568469.json,voronoi,25,0.2777777777777778,0.4266666666666667,0.16666666666666666,0.24,-0.013333333333333334,0.04,0.6933333333333334,0.23333333333333334,0.6843501326259946,0.4055555555555556,0.86,0.33023325040895474,0.42427543967368275,0.4647149523205244,2.0,8.0,4.0
14260,8845809a-0ba9-4c73-8f4e-d60d62ca8418,exp3/clustering_dataexp3_彭金祥_1_29.0min_1779418568469.json,voronoi,30,0.4302860336600666,0.3828911902397504,0.6238255504136868,0.28414136032676257,0.27006878530530687,0.4032044686167867,0.16326914633381423,0.0,-0.030861205364356138,0.4959865270664316,0.7231960015271944,0.38608846696495924,nan,0.12888205544791959,3.0,1.0,2.0
14264,5c9ae3ec-4b16-4a2a-add3-bc06d78c9e14,exp3/clustering_dataexp3_彭金祥_1_29.0min_1779418568469.json,voronoi,35,0.3334084507862161,0.47778827977315685,0.25929576909427865,0.26314130349121284,0.0,0.4550210439365928,0.1597469355476472,0.0,0.7933884297520661,0.4817743376435548,0.7151137573439533,0.48112843176422176,nan,0.37352842568677297,2.0,1.0,3.0
14266,6b397277-e2cf-4165-9f1a-32aeef65ebbc,exp3/clustering_dataexp3_彭金祥_1_29.0min_1779418568469.json,voronoi,10,0.5075775823032381,0.020887728459530023,1.0,0.5018450184501845,0.12903225806451613,-0.0819234194122885,0.048338368580060416,0.05003909304143862,0.0,0.37479049175882295,1.0,0.577077725279484,0.36641621587983275,0.9210809893518893,2.0,8.0,3.0
14267,823dc71a-6c2e-42ea-910b-4e53f7bd4a90,exp3/clustering_dataexp3_彭金祥_1_29.0min_1779418568469.json,voronoi,20,0.39461762268151773,0.2506388179091212,0.3978650061158679,0.5353490440195642,0.11810759422883346,0.166944166944167,0.21087606600952485,0.07643312101910828,0.0,0.3678686978889546,0.545555679163422,0.43105088780716566,0.41181654415281255,nan,2.0,8.0,1.0
14268,e8770f4c-e648-4512-9529-b68de18f7703,exp3/clustering_dataexp3_彭金祥_1_29.0min_1779418568469.json,voronoi,30,0.19124083536336375,0.31324655208364366,0.1652443081551769,0.09523164585127065,0.12473195477002429,0.2783803680981595,0.25420895140937305,0.3416848831343534,0.08242215834295999,0.2095500250717038,0.36297705741126307,0.2885610508225104,0.467277586086515,0.6895941852145598,2.0,2.0,9.0
14276,37ce66b3-c54a-46ec-981d-96c33e8fba81,exp3/clustering_dataexp3_成芳黎_1_18.8min_1779511988177.json,voronoi,15,0.13548338358166281,0.040570175438596486,0.211105002748763,0.15477497255762898,0.06354515050167225,0.0928725701943844,0.3129770992366412,0.2801556420233463,0.17381974248927032,0.2393924185290019,0.1557017543859649,0.28235025207989145,0.42048053002816743,0.3468107680518694,2.0,7.0,2.0
14280,823dc71a-6c2e-42ea-910b-4e53f7bd4a90,exp3/clustering_dataexp3_成芳黎_1_18.8min_1779511988177.json,voronoi,20,0.5304404153995137,0.679379007762403,0.5088231988310667,0.4031190396050713,0.17059161401493395,0.4041885989472505,0.20877290394225426,0.15032679738562094,0.0,0.44488753914697277,0.5721202567278459,0.452884399486844,0.41181654415281255,nan,2.0,8.0,1.0
14284,6b397277-e2cf-4165-9f1a-32aeef65ebbc,exp3/clustering_dataexp3_成芳黎_1_18.8min_1779511988177.json,voronoi,10,0.3774473561707605,0.8648648648648649,0.13373860182370823,0.13373860182370823,0.10658307210031348,0.3023255813953488,0.05970149253731338,0.10094637223974763,0.4444444444444445,0.2892401372229552,0.3023255813953488,0.3924478797701613,0.36641621587983275,0.9210809893518893,2.0,8.0,3.0
14301,f54baffc-bc26-4c4d-b940-824d08daf230,exp3/clustering_dataexp3_成芳黎_1_18.8min_1779511988177.json,voronoi,15,0.6145374449339207,0.6145374449339207,0.6145374449339207,0.6145374449339207,0.18060200668896323,-0.006511123168746586,-0.0675381263616558,0.18060200668896323,0.6145374449339207,0.5389934160079505,0.6145374449339207,0.4994931121380126,0.3224844024675161,0.6443316798728668,2.0,8.0,3.0
14303,5c9ae3ec-4b16-4a2a-add3-bc06d78c9e14,exp3/clustering_dataexp3_成芳黎_1_18.8min_1779511988177.json,voronoi,35,0.4727847551475615,0.6819412219644239,0.3682065217391305,0.3682065217391305,0.0,0.6033129904097646,0.11443358251868886,0.0,0.42183163737280294,0.38959991719689846,0.7799593771157753,0.41207521017237314,nan,0.37352842568677297,2.0,1.0,3.0
14318,87cc45a4-3e2e-4c67-a9d6-3ba04eda2588,exp3/clustering_dataexp3_成芳黎_1_18.8min_1779511988177.json,voronoi,25,0.3206908836781408,0.4482325497936479,0.3275954814416353,0.18624461979913914,0.07524932003626476,0.44039913700107874,0.09429941395844431,0.20372050816696913,0.23147301006404397,0.21839105698621722,0.056477516059957156,0.3369536375325775,0.42427543967368275,0.4647149523205244,2.0,8.0,4.0
14322,e8770f4c-e648-4512-9529-b68de18f7703,exp3/clustering_dataexp3_成芳黎_1_18.8min_1779511988177.json,voronoi,30,0.11708633744003537,0.12166039660779182,0.11930183492104084,0.11029678079127342,0.05257089169798431,0.03744680851063829,0.08103768801757645,0.4250108388761407,0.10160273841133752,0.15877526445183712,0.10343582007096867,0.22346088160198802,0.467277586086515,0.6895941852145598,2.0,2.0,9.0
14323,8845809a-0ba9-4c73-8f4e-d60d62ca8418,exp3/clustering_dataexp3_成芳黎_1_18.8min_1779511988177.json,voronoi,30,0.5572664159804064,0.5921790037292444,0.5734493334167866,0.5061709107951883,0.2323450190404442,0.3773209136360808,-0.031460388703052886,0.0,-0.05577948251202714,0.38789906189647344,0.6138098868846809,0.44986082542262196,nan,0.12888205544791959,2.0,1.0,2.0
14345,f54baffc-bc26-4c4d-b940-824d08daf230,exp3/clustering_dataexp3_成芳黎_1_18.8min_1779511988177.json,voronoi,15,0.6145374449339207,0.6145374449339207,0.6145374449339207,0.6145374449339207,0.18060200668896323,-0.006511123168746586,-0.0675381263616558,0.18060200668896323,0.6145374449339207,0.5149981670562744,0.6145374449339207,0.4994931121380126,0.3224844024675161,0.6443316798728668,2.0,8.0,3.0
14351,37ce66b3-c54a-46ec-981d-96c33e8fba81,exp3/clustering_dataexp3_成芳黎_1_18.8min_1779511988177.json,voronoi,15,0.3785107390437695,0.731359649122807,0.13413963716327648,0.270032930845225,0.1415830546265329,0.0928725701943844,-0.030534351145038195,0.12451361867704282,0.17381974248927032,0.2884557342153365,0.6162280701754386,0.3287688722411383,0.42048053002816743,0.3468107680518694,2.0,7.0,2.0
14359,8845809a-0ba9-4c73-8f4e-d60d62ca8418,exp3/clustering_dataexp3_成芳黎_1_18.8min_1779511988177.json,voronoi,30,0.49279810229686943,0.5096871610556986,0.5654530383217496,0.40325410751316004,0.22446648375697922,0.3790612949272429,-0.02923778942031438,0.0,-0.01958814665996992,0.45665925367595867,0.6257448458262079,0.41881826026560537,nan,0.12888205544791959,2.0,1.0,2.0
14360,823dc71a-6c2e-42ea-910b-4e53f7bd4a90,exp3/clustering_dataexp3_成芳黎_1_18.8min_1779511988177.json,voronoi,20,0.5203638956953603,0.4041885989472505,0.48746768573676524,0.6694354024020652,0.12533087812176316,0.3003013056578507,0.11735427496958295,0.06318082788671026,0.0,0.3709778108219511,0.5293322824006306,0.4229182273456603,0.41181654415281255,nan,2.0,8.0,1.0
14368,6b397277-e2cf-4165-9f1a-32aeef65ebbc,exp3/clustering_dataexp3_成芳黎_1_18.8min_1779511988177.json,voronoi,10,0.15118121301078005,0.4036697247706422,-0.04651162790697674,0.09638554216867468,0.062499999999999986,0.5896656534954408,0.0707964601769912,0.10094637223974763,0.4444444444444445,0.2134021149635655,-0.04651162790697674,0.3145468212188901,0.36641621587983275,0.9210809893518893,2.0,8.0,3.0
