sid,base_uuid,exp,n_points,K,visibility,format,group,K_state,stop
exp2_P024,4fbeab87-3c1b-44f6-91c7-47cb4e50c315,exp2,15,5,funnel,lasso,clustered,5,1
exp2_P024,e9bc8099-ff66-4017-abd4-33cd8dbcc2d6,exp2,25,7,funnel,lasso,clustered,2,0
exp2_P024,e9bc8099-ff66-4017-abd4-33cd8dbcc2d6,exp2,25,7,funnel,lasso,clustered,3,0
exp2_P024,e9bc8099-ff66-4017-abd4-33cd8dbcc2d6,exp2,25,7,funnel,lasso,clustered,4,0
exp2_P024,e9bc8099-ff66-4017-abd4-33cd8dbcc2d6,exp2,25,7,funnel,lasso,clustered,5,0
exp2_P024,e9bc8099-ff66-4017-abd4-33cd8dbcc2d6,exp2,25,7,funnel,lasso,clustered,6,0
exp2_P024,e9bc8099-ff66-4017-abd4-33cd8dbcc2d6,exp2,25,7,funnel,lasso,clustered,7,1
exp2_P024,8ced8977-7d84-444f-9648-a0c4b65e45ce,exp2,20,4,funnel,lasso,clustered,2,0
exp2_P024,8ced8977-7d84-444f-9648-a0c4b65e45ce,exp2,20,4,funnel,lasso,clustered,3,0
exp2_P024,8ced8977-7d84-444f-9648-a0c4b65e45ce,exp2,20,4,funnel,lasso,clustered,4,1
exp2_P024,339f68e4-98bf-4d4a-81c7-06fa958f307e,exp2,20,6,funnel,lasso,clustered,2,0
exp2_P024,339f68e4-98bf-4d4a-81c7-06fa958f307e,exp2,20,6,funnel,lasso,clustered,3,0
exp2_P024,339f68e4-98bf-4d4a-81c7-06fa958f307e,exp2,20,6,funnel,lasso,clustered,4,0
exp2_P024,339f68e4-98bf-4d4a-81c7-06fa958f307e,exp2,20,6,funnel,lasso,clustered,5,0
exp2_P024,339f68e4-98bf-4d4a-81c7-06fa958f307e,exp2,20,6,funnel,lasso,clustered,6,1
exp2_P024,d26cc3de-4659-421d-a01c-1b05a01a5457,exp2,15,6,funnel,lasso,disperse,2,0
exp2_P024,d26cc3de-4659-421d-a01c-1b05a01a5457,exp2,15,6,funnel,lasso,disperse,3,0
exp2_P024,d26cc3de-4659-421d-a01c-1b05a01a5457,exp2,15,6,funnel,lasso,disperse,4,0
exp2_P024,d26cc3de-4659-421d-a01c-1b05a01a5457,exp2,15,6,funnel,lasso,disperse,5,0
exp2_P024,d26cc3de-4659-421d-a01c-1b05a01a5457,exp2,15,6,funnel,lasso,disperse,6,1
exp2_P024,2bb1495b-1ef6-4943-bb48-662371f50b30,exp2,25,6,funnel,lasso,clustered,2,0
exp2_P024,2bb1495b-1ef6-4943-bb48-662371f50b30,exp2,25,6,funnel,lasso,clustered,3,0
exp2_P024,2bb1495b-1ef6-4943-bb48-662371f50b30,exp2,25,6,funnel,lasso,clustered,4,0
exp2_P024,2bb1495b-1ef6-4943-bb48-662371f50b30,exp2,25,6,funnel,lasso,clustered,5,0
exp2_P024,2bb1495b-1ef6-4943-bb48-662371f50b30,exp2,25,6,funnel,lasso,clustered,6,1
exp2_P024,3088609a-8abd-42eb-9289-926728077ed5,exp2,10,6,funnel,lasso,disperse,2,0
exp2_P024,3088609a-8abd-42eb-9289-926728077ed5,exp2,10,6,funnel,lasso,disperse,3,0
exp2_P024,3088609a-8abd-42eb-9289-926728077ed5,exp2,10,6,funnel,lasso,disperse,4,0
exp2_P024,3088609a-8abd-42eb-9289-926728077ed5,exp2,10,6,funnel,lasso,disperse,5,0
exp2_P024,3088609a-8abd-42eb-9289-926728077ed5,exp2,10,6,funnel,lasso,disperse,6,1
exp2_P024,42d361fa-4736-4e88-983e-5a08e9ba6071,exp2,20,7,funnel,lasso,disperse,2,0
exp2_P024,42d361fa-4736-4e88-983e-5a08e9ba6071,exp2,20,7,funnel,lasso,disperse,3,0
exp2_P024,42d361fa-4736-4e88-983e-5a08e9ba6071,exp2,20,7,funnel,lasso,disperse,4,0
exp2_P024,42d361fa-4736-4e88-983e-5a08e9ba6071,exp2,20,7,funnel,lasso,disperse,5,0
exp2_P024,42d361fa-4736-4e88-983e-5a08e9ba6071,exp2,20,7,funnel,lasso,disperse,6,0
exp2_P024,42d361fa-4736-4e88-983e-5a08e9ba6071,exp2,20,7,funnel,lasso,disperse,7,1
exp2_P024,d764a7da-3857-4975-a325-f83a0b413cc5,exp2,40,6,funnel,lasso,disperse,2,0
exp2_P024,d764a7da-3857-4975-a325-f83a0b413cc5,exp2,40,6,funnel,lasso,disperse,3,0
exp2_P024,d764a7da-3857-4975-a325-f83a0b413cc5,exp2,40,6,funnel,lasso,disperse,4,0
exp2_P024,d764a7da-3857-4975-a325-f83a0b413cc5,exp2,40,6,funnel,lasso,disperse,5,0
exp2_P024,d764a7da-3857-4975-a325-f83a0b413cc5,exp2,40,6,funnel,lasso,disperse,6,1
exp2_P024,51196345-76b0-41da-9c00-5ecb1a87b408,exp2,30,7,funnel,lasso,clustered,2,0
exp2_P024,51196345-76b0-41da-9c00-5ecb1a87b408,exp2,30,7,funnel,lasso,clustered,3,0
exp2_P024,51196345-76b0-41da-9c00-5ecb1a87b408,exp2,30,7,funnel,lasso,clustered,4,0
exp2_P024,51196345-76b0-41da-9c00-5ecb1a87b408,exp2,30,7,funnel,lasso,clustered,5,0
exp2_P024,51196345-76b0-41da-9c00-5ecb1a87b408,exp2,30,7,funnel,lasso,clustered,6,0
exp2_P024,51196345-76b0-41da-9c00-5ecb1a87b408,exp2,30,7,funnel,lasso,clustered,7,1
exp2_P024,9e6d1b9d-1ad5-4887-9b04-34fa64ea3ffe,exp2,35,5,funnel,lasso,disperse,2,0
exp2_P024,9e6d1b9d-1ad5-4887-9b04-34fa64ea3ffe,exp2,35,5,funnel,lasso,disperse,3,0
exp2_P024,9e6d1b9d-1ad5-4887-9b04-34fa64ea3ffe,exp2,35,5,funnel,lasso,disperse,4,0
exp2_P024,9e6d1b9d-1ad5-4887-9b04-34fa64ea3ffe,exp2,35,5,funnel,lasso,disperse,5,1
exp2_P024,56c594b9-620f-49b9-8302-684c969061da,exp2,30,6,funnel,lasso,clustered,2,0
exp2_P024,56c594b9-620f-49b9-8302-684c969061da,exp2,30,6,funnel,lasso,clustered,3,0
exp2_P024,56c594b9-620f-49b9-8302-684c969061da,exp2,30,6,funnel,lasso,clustered,4,0
exp2_P024,56c594b9-620f-49b9-8302-684c969061da,exp2,30,6,funnel,lasso,clustered,5,0
exp2_P024,56c594b9-620f-49b9-8302-684c969061da,exp2,30,6,funnel,lasso,clustered,6,1
exp2_P024,2f24428f-632d-4374-b0ca-cb3d0ae04bc5,exp2,30,5,funnel,lasso,disperse,2,0
exp2_P024,2f24428f-632d-4374-b0ca-cb3d0ae04bc5,exp2,30,5,funnel,lasso,disperse,3,0
exp2_P024,2f24428f-632d-4374-b0ca-cb3d0ae04bc5,exp2,30,5,funnel,lasso,disperse,4,0
exp2_P024,2f24428f-632d-4374-b0ca-cb3d0ae04bc5,exp2,30,5,funnel,lasso,disperse,5,1
exp2_P024,e8770f4c-e648-4512-9529-b68de18f7703,exp2,30,7,funnel,lasso,clustered,2,0
exp2_P024,e8770f4c-e648-4512-9529-b68de18f7703,exp2,30,7,funnel,lasso,clustered,3,0
exp2_P024,e8770f4c-e648-4512-9529-b68de18f7703,exp2,30,7,funnel,lasso,clustered,4,0
exp2_P024,e8770f4c-e648-4512-9529-b68de18f7703,exp2,30,7,funnel,lasso,clustered,5,0
exp2_P024,e8770f4c-e648-4512-9529-b68de18f7703,exp2,30,7,funnel,lasso,clustered,6,0
exp2_P024,e8770f4c-e648-4512-9529-b68de18f7703,exp2,30,7,funnel,lasso,clustered,7,1
exp2_P024,96d4aa75-d671-422c-9390-9242e47507dd,exp2,40,5,funnel,lasso,disperse,2,0
exp2_P024,96d4aa75-d671-422c-9390-9242e47507dd,exp2,40,5,funnel,lasso,disperse,3,0
exp2_P024,96d4aa75-d671-422c-9390-9242e47507dd,exp2,40,5,funnel,lasso,disperse,4,0
exp2_P024,96d4aa75-d671-422c-9390-9242e47507dd,exp2,40,5,funnel,lasso,disperse,5,1
exp2_P024,98dd5bec-729c-46ed-9714-b1e26e817196,exp2,35,6,funnel,lasso,clustered,2,0
exp2_P024,98dd5bec-729c-46ed-9714-b1e26e817196,exp2,35,6,funnel,lasso,clustered,3,0
exp2_P024,98dd5bec-729c-46ed-9714-b1e26e817196,exp2,35,6,funnel,lasso,clustered,4,0
exp2_P024,98dd5bec-729c-46ed-9714-b1e26e817196,exp2,35,6,funnel,lasso,clustered,5,0
exp2_P024,98dd5bec-729c-46ed-9714-b1e26e817196,exp2,35,6,funnel,lasso,clustered,6,1
exp2_P024,ef372ea6-6bfe-4730-a880-e08824b68faa,exp2,30,6,funnel,lasso,disperse,2,0
exp2_P024,ef372ea6-6bfe-4730-a880-e08824b68faa,exp2,30,6,funnel,lasso,disperse,3,0
exp2_P024,ef372ea6-6bfe-4730-a880-e08824b68faa,exp2,30,6,funnel,lasso,disperse,4,0
exp2_P024,ef372ea6-6bfe-4730-a880-e08824b68faa,exp2,30,6,funnel,lasso,disperse,5,0
exp2_P024,ef372ea6-6bfe-4730-a880-e08824b68faa,exp2,30,6,funnel,lasso,disperse,6,1
exp2_P024,8845809a-0ba9-4c73-8f4e-d60d62ca8418,exp2,30,7,funnel,lasso,disperse,2,0
exp2_P024,8845809a-0ba9-4c73-8f4e-d60d62ca8418,exp2,30,7,funnel,lasso,disperse,3,0
exp2_P024,8845809a-0ba9-4c73-8f4e-d60d62ca8418,exp2,30,7,funnel,lasso,disperse,4,0
exp2_P024,8845809a-0ba9-4c73-8f4e-d60d62ca8418,exp2,30,7,funnel,lasso,disperse,5,0
exp2_P024,8845809a-0ba9-4c73-8f4e-d60d62ca8418,exp2,30,7,funnel,lasso,disperse,6,0
exp2_P024,8845809a-0ba9-4c73-8f4e-d60d62ca8418,exp2,30,7,funnel,lasso,disperse,7,1
exp2_P024,6da3f9dc-e910-4c46-822b-eebee4448324,exp2,40,4,funnel,lasso,clustered,2,0
exp2_P024,6da3f9dc-e910-4c46-822b-eebee4448324,exp2,40,4,funnel,lasso,clustered,3,0
exp2_P024,6da3f9dc-e910-4c46-822b-eebee4448324,exp2,40,4,funnel,lasso,clustered,4,1
exp2_P024,0f18f0ad-f23d-4fc9-a761-3920c107550b,exp2,35,8,funnel,lasso,clustered,2,0
exp2_P024,0f18f0ad-f23d-4fc9-a761-3920c107550b,exp2,35,8,funnel,lasso,clustered,3,0
exp2_P024,0f18f0ad-f23d-4fc9-a761-3920c107550b,exp2,35,8,funnel,lasso,clustered,4,0
exp2_P024,0f18f0ad-f23d-4fc9-a761-3920c107550b,exp2,35,8,funnel,lasso,clustered,5,0
exp2_P024,0f18f0ad-f23d-4fc9-a761-3920c107550b,exp2,35,8,funnel,lasso,clustered,6,0
exp2_P024,0f18f0ad-f23d-4fc9-a761-3920c107550b,exp2,35,8,funnel,lasso,clustered,7,0
exp2_P024,0f18f0ad-f23d-4fc9-a761-3920c107550b,exp2,35,8,funnel,lasso,clustered,8,1
exp2_P024,7228f5c0-b49e-4431-9bbb-0bb8c70487cb,exp2,25,4,funnel,lasso,disperse,2,0
exp2_P024,7228f5c0-b49e-4431-9bbb-0bb8c70487cb,exp2,25,4,funnel,lasso,disperse,3,0
exp2_P024,7228f5c0-b49e-4431-9bbb-0bb8c70487cb,exp2,25,4,funnel,lasso,disperse,4,1
exp2_P024,0f9a9c80-cdab-4071-8d56-27965b585a10,exp2,35,5,funnel,lasso,disperse,2,0
exp2_P024,0f9a9c80-cdab-4071-8d56-27965b585a10,exp2,35,5,funnel,lasso,disperse,3,0
exp2_P024,0f9a9c80-cdab-4071-8d56-27965b585a10,exp2,35,5,funnel,lasso,disperse,4,0
exp2_P024,0f9a9c80-cdab-4071-8d56-27965b585a10,exp2,35,5,funnel,lasso,disperse,5,1
exp2_P024,832f32ad-e7bf-4c32-b9a1-17a590595e51,exp2,25,6,funnel,lasso,disperse,2,0
exp2_P024,832f32ad-e7bf-4c32-b9a1-17a590595e51,exp2,25,6,funnel,lasso,disperse,3,0
exp2_P024,832f32ad-e7bf-4c32-b9a1-17a590595e51,exp2,25,6,funnel,lasso,disperse,4,0
exp2_P024,832f32ad-e7bf-4c32-b9a1-17a590595e51,exp2,25,6,funnel,lasso,disperse,5,0
exp2_P024,832f32ad-e7bf-4c32-b9a1-17a590595e51,exp2,25,6,funnel,lasso,disperse,6,1
exp2_P024,fa83ff0a-5066-4c01-bdf6-909bc3dda074,exp2,35,8,funnel,lasso,clustered,2,0
exp2_P024,fa83ff0a-5066-4c01-bdf6-909bc3dda074,exp2,35,8,funnel,lasso,clustered,3,0
exp2_P024,fa83ff0a-5066-4c01-bdf6-909bc3dda074,exp2,35,8,funnel,lasso,clustered,4,0
exp2_P024,fa83ff0a-5066-4c01-bdf6-909bc3dda074,exp2,35,8,funnel,lasso,clustered,5,0
exp2_P024,fa83ff0a-5066-4c01-bdf6-909bc3dda074,exp2,35,8,funnel,lasso,clustered,6,0
exp2_P024,fa83ff0a-5066-4c01-bdf6-909bc3dda074,exp2,35,8,funnel,lasso,clustered,7,0
exp2_P024,fa83ff0a-5066-4c01-bdf6-909bc3dda074,exp2,35,8,funnel,lasso,clustered,8,1
exp2_P024,8b29ef86-ff1a-4abf-b2f1-9672955d44a0,exp2,40,4,funnel,lasso,disperse,2,0
exp2_P024,8b29ef86-ff1a-4abf-b2f1-9672955d44a0,exp2,40,4,funnel,lasso,disperse,3,0
exp2_P024,8b29ef86-ff1a-4abf-b2f1-9672955d44a0,exp2,40,4,funnel,lasso,disperse,4,1
exp2_P024,42d361fa-4736-4e88-983e-5a08e9ba6071,exp2,20,5,funnel,lasso,disperse,2,0
exp2_P024,42d361fa-4736-4e88-983e-5a08e9ba6071,exp2,20,5,funnel,lasso,disperse,3,0
exp2_P024,42d361fa-4736-4e88-983e-5a08e9ba6071,exp2,20,5,funnel,lasso,disperse,4,0
exp2_P024,42d361fa-4736-4e88-983e-5a08e9ba6071,exp2,20,5,funnel,lasso,disperse,5,1
exp2_P024,4fbeab87-3c1b-44f6-91c7-47cb4e50c315,exp2,15,7,funnel,lasso,clustered,2,0
exp2_P024,4fbeab87-3c1b-44f6-91c7-47cb4e50c315,exp2,15,7,funnel,lasso,clustered,3,0
exp2_P024,4fbeab87-3c1b-44f6-91c7-47cb4e50c315,exp2,15,7,funnel,lasso,clustered,4,0
exp2_P024,4fbeab87-3c1b-44f6-91c7-47cb4e50c315,exp2,15,7,funnel,lasso,clustered,5,0
exp2_P024,4fbeab87-3c1b-44f6-91c7-47cb4e50c315,exp2,15,7,funnel,lasso,clustered,6,0
exp2_P024,4fbeab87-3c1b-44f6-91c7-47cb4e50c315,exp2,15,7,funnel,lasso,clustered,7,1
exp2_P024,c91f4a09-8df1-4eb3-859a-8dc243343b26,exp2,40,7,funnel,lasso,clustered,2,0
exp2_P024,c91f4a09-8df1-4eb3-859a-8dc243343b26,exp2,40,7,funnel,lasso,clustered,3,0
exp2_P024,c91f4a09-8df1-4eb3-859a-8dc243343b26,exp2,40,7,funnel,lasso,clustered,4,0
exp2_P024,c91f4a09-8df1-4eb3-859a-8dc243343b26,exp2,40,7,funnel,lasso,clustered,5,0
exp2_P024,c91f4a09-8df1-4eb3-859a-8dc243343b26,exp2,40,7,funnel,lasso,clustered,6,0
exp2_P024,c91f4a09-8df1-4eb3-859a-8dc243343b26,exp2,40,7,funnel,lasso,clustered,7,1
exp2_P024,3c4d6c38-877b-41d2-b2b5-d2f74ef0970b,exp2,15,7,funnel,lasso,clustered,2,0
exp2_P024,3c4d6c38-877b-41d2-b2b5-d2f74ef0970b,exp2,15,7,funnel,lasso,clustered,3,0
exp2_P024,3c4d6c38-877b-41d2-b2b5-d2f74ef0970b,exp2,15,7,funnel,lasso,clustered,4,0
exp2_P024,3c4d6c38-877b-41d2-b2b5-d2f74ef0970b,exp2,15,7,funnel,lasso,clustered,5,0
exp2_P024,3c4d6c38-877b-41d2-b2b5-d2f74ef0970b,exp2,15,7,funnel,lasso,clustered,6,0
exp2_P024,3c4d6c38-877b-41d2-b2b5-d2f74ef0970b,exp2,15,7,funnel,lasso,clustered,7,1
exp2_P024,e9bc8099-ff66-4017-abd4-33cd8dbcc2d6,exp2,25,8,funnel,lasso,clustered,2,0
exp2_P024,e9bc8099-ff66-4017-abd4-33cd8dbcc2d6,exp2,25,8,funnel,lasso,clustered,3,0
exp2_P024,e9bc8099-ff66-4017-abd4-33cd8dbcc2d6,exp2,25,8,funnel,lasso,clustered,4,0
exp2_P024,e9bc8099-ff66-4017-abd4-33cd8dbcc2d6,exp2,25,8,funnel,lasso,clustered,5,0
exp2_P024,e9bc8099-ff66-4017-abd4-33cd8dbcc2d6,exp2,25,8,funnel,lasso,clustered,6,0
exp2_P024,e9bc8099-ff66-4017-abd4-33cd8dbcc2d6,exp2,25,8,funnel,lasso,clustered,7,0
exp2_P024,e9bc8099-ff66-4017-abd4-33cd8dbcc2d6,exp2,25,8,funnel,lasso,clustered,8,1
exp2_P024,be66f0f4-0431-458a-8aa4-16bc76354c9f,exp2,25,7,funnel,lasso,clustered,2,0
exp2_P024,be66f0f4-0431-458a-8aa4-16bc76354c9f,exp2,25,7,funnel,lasso,clustered,3,0
exp2_P024,be66f0f4-0431-458a-8aa4-16bc76354c9f,exp2,25,7,funnel,lasso,clustered,4,0
exp2_P024,be66f0f4-0431-458a-8aa4-16bc76354c9f,exp2,25,7,funnel,lasso,clustered,5,0
exp2_P024,be66f0f4-0431-458a-8aa4-16bc76354c9f,exp2,25,7,funnel,lasso,clustered,6,0
exp2_P024,be66f0f4-0431-458a-8aa4-16bc76354c9f,exp2,25,7,funnel,lasso,clustered,7,1
exp2_P024,f54baffc-bc26-4c4d-b940-824d08daf230,exp2,15,5,funnel,lasso,clustered,2,0
exp2_P024,f54baffc-bc26-4c4d-b940-824d08daf230,exp2,15,5,funnel,lasso,clustered,3,0
exp2_P024,f54baffc-bc26-4c4d-b940-824d08daf230,exp2,15,5,funnel,lasso,clustered,4,0
exp2_P024,f54baffc-bc26-4c4d-b940-824d08daf230,exp2,15,5,funnel,lasso,clustered,5,1
exp2_P024,7cbebaed-58ae-4abe-b4a2-c59f45bf300a,exp2,10,5,funnel,lasso,disperse,2,0
exp2_P024,7cbebaed-58ae-4abe-b4a2-c59f45bf300a,exp2,10,5,funnel,lasso,disperse,3,0
exp2_P024,7cbebaed-58ae-4abe-b4a2-c59f45bf300a,exp2,10,5,funnel,lasso,disperse,4,0
exp2_P024,7cbebaed-58ae-4abe-b4a2-c59f45bf300a,exp2,10,5,funnel,lasso,disperse,5,1
exp2_P024,8ced8977-7d84-444f-9648-a0c4b65e45ce,exp2,20,4,funnel,lasso,clustered,2,0
exp2_P024,8ced8977-7d84-444f-9648-a0c4b65e45ce,exp2,20,4,funnel,lasso,clustered,3,0
exp2_P024,8ced8977-7d84-444f-9648-a0c4b65e45ce,exp2,20,4,funnel,lasso,clustered,4,1
exp2_P024,2f452eee-c0bb-437c-bd4e-f35ee9fe9ff6,exp2,25,5,funnel,lasso,clustered,2,0
exp2_P024,2f452eee-c0bb-437c-bd4e-f35ee9fe9ff6,exp2,25,5,funnel,lasso,clustered,3,0
exp2_P024,2f452eee-c0bb-437c-bd4e-f35ee9fe9ff6,exp2,25,5,funnel,lasso,clustered,4,0
exp2_P024,2f452eee-c0bb-437c-bd4e-f35ee9fe9ff6,exp2,25,5,funnel,lasso,clustered,5,1
exp2_P024,96d4aa75-d671-422c-9390-9242e47507dd,exp2,40,4,funnel,lasso,disperse,2,0
exp2_P024,96d4aa75-d671-422c-9390-9242e47507dd,exp2,40,4,funnel,lasso,disperse,3,0
exp2_P024,96d4aa75-d671-422c-9390-9242e47507dd,exp2,40,4,funnel,lasso,disperse,4,1
exp2_P024,6b397277-e2cf-4165-9f1a-32aeef65ebbc,exp2,10,4,funnel,lasso,clustered,2,0
exp2_P024,6b397277-e2cf-4165-9f1a-32aeef65ebbc,exp2,10,4,funnel,lasso,clustered,3,0
exp2_P024,6b397277-e2cf-4165-9f1a-32aeef65ebbc,exp2,10,4,funnel,lasso,clustered,4,1
exp2_P024,9e6d1b9d-1ad5-4887-9b04-34fa64ea3ffe,exp2,35,3,funnel,lasso,disperse,2,0
exp2_P024,9e6d1b9d-1ad5-4887-9b04-34fa64ea3ffe,exp2,35,3,funnel,lasso,disperse,3,1
exp2_P024,339f68e4-98bf-4d4a-81c7-06fa958f307e,exp2,20,6,funnel,lasso,clustered,2,0
exp2_P024,339f68e4-98bf-4d4a-81c7-06fa958f307e,exp2,20,6,funnel,lasso,clustered,3,0
exp2_P024,339f68e4-98bf-4d4a-81c7-06fa958f307e,exp2,20,6,funnel,lasso,clustered,4,0
exp2_P024,339f68e4-98bf-4d4a-81c7-06fa958f307e,exp2,20,6,funnel,lasso,clustered,5,0
exp2_P024,339f68e4-98bf-4d4a-81c7-06fa958f307e,exp2,20,6,funnel,lasso,clustered,6,1
exp2_P024,cf70fe68-3e60-4947-ad2d-362b96f50a15,exp2,10,4,funnel,lasso,disperse,2,0
exp2_P024,cf70fe68-3e60-4947-ad2d-362b96f50a15,exp2,10,4,funnel,lasso,disperse,3,0
exp2_P024,cf70fe68-3e60-4947-ad2d-362b96f50a15,exp2,10,4,funnel,lasso,disperse,4,1
exp2_P024,49f28baf-c341-4fb1-a75b-0ff70240de39,exp2,20,7,funnel,lasso,disperse,2,0
exp2_P024,49f28baf-c341-4fb1-a75b-0ff70240de39,exp2,20,7,funnel,lasso,disperse,3,0
exp2_P024,49f28baf-c341-4fb1-a75b-0ff70240de39,exp2,20,7,funnel,lasso,disperse,4,0
exp2_P024,49f28baf-c341-4fb1-a75b-0ff70240de39,exp2,20,7,funnel,lasso,disperse,5,0
exp2_P024,49f28baf-c341-4fb1-a75b-0ff70240de39,exp2,20,7,funnel,lasso,disperse,6,0
exp2_P024,49f28baf-c341-4fb1-a75b-0ff70240de39,exp2,20,7,funnel,lasso,disperse,7,1
exp2_P024,823dc71a-6c2e-42ea-910b-4e53f7bd4a90,exp2,20,5,funnel,lasso,disperse,2,0
exp2_P024,823dc71a-6c2e-42ea-910b-4e53f7bd4a90,exp2,20,5,funnel,lasso,disperse,3,0
exp2_P024,823dc71a-6c2e-42ea-910b-4e53f7bd4a90,exp2,20,5,funnel,lasso,disperse,4,0
exp2_P024,823dc71a-6c2e-42ea-910b-4e53f7bd4a90,exp2,20,5,funnel,lasso,disperse,5,1
exp2_P024,5c9ae3ec-4b16-4a2a-add3-bc06d78c9e14,exp2,35,7,funnel,lasso,disperse,2,0
exp2_P024,5c9ae3ec-4b16-4a2a-add3-bc06d78c9e14,exp2,35,7,funnel,lasso,disperse,3,0
exp2_P024,5c9ae3ec-4b16-4a2a-add3-bc06d78c9e14,exp2,35,7,funnel,lasso,disperse,4,0
exp2_P024,5c9ae3ec-4b16-4a2a-add3-bc06d78c9e14,exp2,35,7,funnel,lasso,disperse,5,0
exp2_P024,5c9ae3ec-4b16-4a2a-add3-bc06d78c9e14,exp2,35,7,funnel,lasso,disperse,6,0
exp2_P024,5c9ae3ec-4b16-4a2a-add3-bc06d78c9e14,exp2,35,7,funnel,lasso,disperse,7,1
exp2_P024,87cc45a4-3e2e-4c67-a9d6-3ba04eda2588,exp2,25,5,funnel,lasso,disperse,2,0
exp2_P024,87cc45a4-3e2e-4c67-a9d6-3ba04eda2588,exp2,25,5,funnel,lasso,disperse,3,0
exp2_P024,87cc45a4-3e2e-4c67-a9d6-3ba04eda2588,exp2,25,5,funnel,lasso,disperse,4,0
exp2_P024,87cc45a4-3e2e-4c67-a9d6-3ba04eda2588,exp2,25,5,funnel,lasso,disperse,5,1
exp2_P024,98dd5bec-729c-46ed-9714-b1e26e817196,exp2,35,4,funnel,lasso,clustered,2,0
exp2_P024,98dd5bec-729c-46ed-9714-b1e26e817196,exp2,35,4,funnel,lasso,clustered,3,0
exp2_P024,98dd5bec-729c-46ed-9714-b1e26e817196,exp2,35,4,funnel,lasso,clustered,4,1
exp2_P024,0f18f0ad-f23d-4fc9-a761-3920c107550b,exp2,35,8,funnel,lasso,clustered,2,0
exp2_P024,0f18f0ad-f23d-4fc9-a761-3920c107550b,exp2,35,8,funnel,lasso,clustered,3,0
exp2_P024,0f18f0ad-f23d-4fc9-a761-3920c107550b,exp2,35,8,funnel,lasso,clustered,4,0
exp2_P024,0f18f0ad-f23d-4fc9-a761-3920c107550b,exp2,35,8,funnel,lasso,clustered,5,0
exp2_P024,0f18f0ad-f23d-4fc9-a761-3920c107550b,exp2,35,8,funnel,lasso,clustered,6,0
exp2_P024,0f18f0ad-f23d-4fc9-a761-3920c107550b,exp2,35,8,funnel,lasso,clustered,7,0
exp2_P024,0f18f0ad-f23d-4fc9-a761-3920c107550b,exp2,35,8,funnel,lasso,clustered,8,1
exp2_P024,3088609a-8abd-42eb-9289-926728077ed5,exp2,10,6,funnel,lasso,disperse,2,0
exp2_P024,3088609a-8abd-42eb-9289-926728077ed5,exp2,10,6,funnel,lasso,disperse,3,0
exp2_P024,3088609a-8abd-42eb-9289-926728077ed5,exp2,10,6,funnel,lasso,disperse,4,0
exp2_P024,3088609a-8abd-42eb-9289-926728077ed5,exp2,10,6,funnel,lasso,disperse,5,0
exp2_P024,3088609a-8abd-42eb-9289-926728077ed5,exp2,10,6,funnel,lasso,disperse,6,1
exp2_P024,7b7e1f1a-5fe8-4707-8e7e-b29230c53f78,exp2,15,5,funnel,lasso,disperse,2,0
exp2_P024,7b7e1f1a-5fe8-4707-8e7e-b29230c53f78,exp2,15,5,funnel,lasso,disperse,3,0
exp2_P024,7b7e1f1a-5fe8-4707-8e7e-b29230c53f78,exp2,15,5,funnel,lasso,disperse,4,0
exp2_P024,7b7e1f1a-5fe8-4707-8e7e-b29230c53f78,exp2,15,5,funnel,lasso,disperse,5,1
exp2_P024,e8770f4c-e648-4512-9529-b68de18f7703,exp2,30,5,funnel,lasso,clustered,2,0
exp2_P024,e8770f4c-e648-4512-9529-b68de18f7703,exp2,30,5,funnel,lasso,clustered,3,0
exp2_P024,e8770f4c-e648-4512-9529-b68de18f7703,exp2,30,5,funnel,lasso,clustered,4,0
exp2_P024,e8770f4c-e648-4512-9529-b68de18f7703,exp2,30,5,funnel,lasso,clustered,5,1
exp2_P024,e0b28b0d-8194-475b-98a6-6931d1ff1004,exp2,20,4,funnel,lasso,clustered,2,0
exp2_P024,e0b28b0d-8194-475b-98a6-6931d1ff1004,exp2,20,4,funnel,lasso,clustered,3,0
exp2_P024,e0b28b0d-8194-475b-98a6-6931d1ff1004,exp2,20,4,funnel,lasso,clustered,4,1
exp2_P025,7b7e1f1a-5fe8-4707-8e7e-b29230c53f78,exp2,15,5,funnel,lasso,disperse,2,0
exp2_P025,7b7e1f1a-5fe8-4707-8e7e-b29230c53f78,exp2,15,5,funnel,lasso,disperse,3,0
exp2_P025,7b7e1f1a-5fe8-4707-8e7e-b29230c53f78,exp2,15,5,funnel,lasso,disperse,4,0
exp2_P025,7b7e1f1a-5fe8-4707-8e7e-b29230c53f78,exp2,15,5,funnel,lasso,disperse,5,1
exp2_P025,e9bc8099-ff66-4017-abd4-33cd8dbcc2d6,exp2,25,12,funnel,lasso,clustered,2,0
exp2_P025,e9bc8099-ff66-4017-abd4-33cd8dbcc2d6,exp2,25,12,funnel,lasso,clustered,3,0
exp2_P025,e9bc8099-ff66-4017-abd4-33cd8dbcc2d6,exp2,25,12,funnel,lasso,clustered,4,0
exp2_P025,e9bc8099-ff66-4017-abd4-33cd8dbcc2d6,exp2,25,12,funnel,lasso,clustered,5,0
exp2_P025,e9bc8099-ff66-4017-abd4-33cd8dbcc2d6,exp2,25,12,funnel,lasso,clustered,6,0
exp2_P025,e9bc8099-ff66-4017-abd4-33cd8dbcc2d6,exp2,25,12,funnel,lasso,clustered,7,0
