exp,sid,person_hash,base_uuid,flipped,unique_uuid,n_points,event_index,total_events,event_progress,action,k,revisions_so_far,elapsed_s,silhouette,delta_silhouette,compactness,confidence,stop,post_action_s
exp3,exp3_P041,person_062,56c594b9-620f-49b9-8302-684c969061da,0,trial_00052,30,4,5,0.8,delete,2,1,2.442,0.3561262107834366,0.0872503595592318,0.4863943132956843,,0,
exp3,exp3_P041,person_062,56c594b9-620f-49b9-8302-684c969061da,0,trial_00052,30,5,5,1.0,add,3,1,2.6690999999999767,0.2744537949905335,-0.0816724157929031,0.6028994793141553,,1,1.5085999999999766
exp3,exp3_P041,person_062,96d4aa75-d671-422c-9390-9242e47507dd,0,trial_00060,40,2,4,0.5,add,2,0,0.7458000000000465,0.3228421295488094,,0.3393182876011872,,0,
exp3,exp3_P041,person_062,96d4aa75-d671-422c-9390-9242e47507dd,0,trial_00060,40,3,4,0.75,add,3,0,1.3564000000000234,0.3196324922555902,-0.0032096372932191,0.6101222150812375,,0,
exp3,exp3_P041,person_062,96d4aa75-d671-422c-9390-9242e47507dd,0,trial_00060,40,4,4,1.0,add,4,0,2.4762000000000697,0.2763391766108473,-0.0432933156447429,0.6951282831916884,,1,1.3060999999999767
exp3,exp3_P041,person_062,0f9a9c80-cdab-4071-8d56-27965b585a10,0,trial_00014,35,2,5,0.4,add,2,0,0.8068000000000466,0.2263490452811929,,0.1734286107676599,,0,
exp3,exp3_P041,person_062,0f9a9c80-cdab-4071-8d56-27965b585a10,0,trial_00014,35,3,5,0.6,add,3,0,1.8923000000000465,0.2736155099665177,0.0472664646853247,0.4945456774263758,,0,
exp3,exp3_P041,person_062,0f9a9c80-cdab-4071-8d56-27965b585a10,0,trial_00014,35,4,5,0.8,add,4,0,2.5973000000000463,0.2151285557582656,-0.058486954208252,0.6084982852597165,,0,
exp3,exp3_P041,person_062,0f9a9c80-cdab-4071-8d56-27965b585a10,0,trial_00014,35,5,5,1.0,delete,3,1,3.8608000000000464,0.2964459948298561,0.0813174390715905,0.546764215511854,,1,1.633
exp3,exp3_P041,person_062,6da3f9dc-e910-4c46-822b-eebee4448324,0,trial_00033,40,2,4,0.5,add,2,0,0.793,0.4839855825820288,,0.5942573404442266,,0,
exp3,exp3_P041,person_062,6da3f9dc-e910-4c46-822b-eebee4448324,0,trial_00033,40,3,4,0.75,add,3,0,1.2905,0.3922513327877216,-0.0917342497943072,0.6808046354351265,,0,
exp3,exp3_P041,person_062,6da3f9dc-e910-4c46-822b-eebee4448324,0,trial_00033,40,4,4,1.0,add,4,0,2.0388000000000464,0.2806008677827434,-0.1116504650049781,0.6965592969061638,,1,1.2088000000000465
exp3,exp3_P041,person_062,7228f5c0-b49e-4431-9bbb-0bb8c70487cb,0,trial_00075,25,2,10,0.2,add,2,0,0.6483000000000466,0.3298414424765202,,0.4215016100086061,,0,
exp3,exp3_P041,person_062,7228f5c0-b49e-4431-9bbb-0bb8c70487cb,0,trial_00075,25,3,10,0.3,add,3,0,1.2713000000000465,0.2622554288738845,-0.0675860136026357,0.6312561230256266,,0,
exp3,exp3_P041,person_062,7228f5c0-b49e-4431-9bbb-0bb8c70487cb,0,trial_00075,25,4,10,0.4,add,4,0,1.718399999999907,0.2768326830920559,0.0145772542181713,0.7304287465166626,,0,
exp3,exp3_P041,person_062,7228f5c0-b49e-4431-9bbb-0bb8c70487cb,0,trial_00075,25,5,10,0.5,delete,3,1,4.185300000000047,0.3475595647209248,0.0707268816288689,0.6358530459646163,,0,
exp3,exp3_P041,person_062,7228f5c0-b49e-4431-9bbb-0bb8c70487cb,0,trial_00075,25,6,10,0.6,add,4,1,4.6281999999999535,0.2132466130620619,-0.1343129516588628,0.6889640422928188,,0,
exp3,exp3_P041,person_062,7228f5c0-b49e-4431-9bbb-0bb8c70487cb,0,trial_00075,25,7,10,0.7,delete,3,2,7.382399999999907,0.2410592396651401,0.0278126266030781,0.5998056277344032,,0,
exp3,exp3_P041,person_062,7228f5c0-b49e-4431-9bbb-0bb8c70487cb,0,trial_00075,25,8,10,0.8,add,4,2,7.792300000000046,0.1676042306917393,-0.0734550089734007,0.6726932364892378,,0,
exp3,exp3_P041,person_062,7228f5c0-b49e-4431-9bbb-0bb8c70487cb,0,trial_00075,25,9,10,0.9,delete,3,3,9.455300000000047,0.2410592396651401,0.0734550089734007,0.5998056277344032,,0,
exp3,exp3_P041,person_062,7228f5c0-b49e-4431-9bbb-0bb8c70487cb,0,trial_00075,25,10,10,1.0,add,4,3,9.658899999999909,0.295349238123938,0.0542899984587978,0.7305255971312904,,1,1.5785
exp3,exp3_P041,person_062,f0dc058f-70fd-42c0-b2d0-5b0a93b2efaa,0,trial_00095,35,2,4,0.5,add,2,0,0.6323999999999068,0.3664650630235672,,0.4389913969391397,,0,
exp3,exp3_P041,person_062,f0dc058f-70fd-42c0-b2d0-5b0a93b2efaa,0,trial_00095,35,3,4,0.75,add,3,0,1.14,0.2747683795675126,-0.0916966834560545,0.6122723824354659,,0,
exp3,exp3_P041,person_062,f0dc058f-70fd-42c0-b2d0-5b0a93b2efaa,0,trial_00095,35,4,4,1.0,add,4,0,1.659699999999953,0.2025753050765157,-0.0721930744909969,0.6845333780303525,,1,1.611
exp3,exp3_P041,person_062,fa83ff0a-5066-4c01-bdf6-909bc3dda074,0,trial_00013,35,2,4,0.5,add,2,0,0.7719000000001397,0.3477116228470354,,0.4512614330090914,,0,
exp3,exp3_P041,person_062,fa83ff0a-5066-4c01-bdf6-909bc3dda074,0,trial_00013,35,3,4,0.75,add,3,0,1.2587000000001862,0.3653479939120431,0.0176363710650077,0.6415355945351763,,0,
exp3,exp3_P041,person_062,fa83ff0a-5066-4c01-bdf6-909bc3dda074,0,trial_00013,35,4,4,1.0,add,4,0,1.6944000000001398,0.3341373770215495,-0.0312106168904935,0.707056681775652,,1,1.2255
exp3,exp3_P041,person_062,d62793d4-4219-4f10-b2aa-86d40192d723,0,trial_00067,40,2,9,0.2222222222222222,add,2,0,0.5388000000000466,0.4184467188673258,,0.4970934104118037,,0,
exp3,exp3_P041,person_062,d62793d4-4219-4f10-b2aa-86d40192d723,0,trial_00067,40,3,9,0.3333333333333333,add,3,0,0.9401999999999534,0.4480832872798223,0.0296365684124964,0.7509059630882691,,0,
exp3,exp3_P041,person_062,d62793d4-4219-4f10-b2aa-86d40192d723,0,trial_00067,40,4,9,0.4444444444444444,add,4,0,1.270100000000093,0.2476604187995864,-0.2004228684802358,0.7409433118451407,,0,
exp3,exp3_P041,person_062,d62793d4-4219-4f10-b2aa-86d40192d723,0,trial_00067,40,5,9,0.5555555555555556,add,5,0,1.6691999999999534,0.1807813294648075,-0.0668790893347789,0.7711182184760189,,0,
exp3,exp3_P041,person_062,d62793d4-4219-4f10-b2aa-86d40192d723,0,trial_00067,40,6,9,0.6666666666666666,delete,4,1,3.424399999999907,0.3073029971787678,0.1265216677139602,0.767946944647045,,0,
exp3,exp3_P041,person_062,d62793d4-4219-4f10-b2aa-86d40192d723,0,trial_00067,40,7,9,0.7777777777777778,add,5,1,3.603600000000093,0.1472398570663324,-0.1600631401124353,0.7731342524020022,,0,
exp3,exp3_P041,person_062,d62793d4-4219-4f10-b2aa-86d40192d723,0,trial_00067,40,8,9,0.8888888888888888,delete,4,2,5.179899999999907,0.3073029971787678,0.1600631401124353,0.767946944647045,,0,
exp3,exp3_P041,person_062,d62793d4-4219-4f10-b2aa-86d40192d723,0,trial_00067,40,9,9,1.0,add,5,2,5.4238999999999065,0.1472398570663324,-0.1600631401124353,0.7731342524020022,,1,0.994
exp3,exp3_P041,person_062,87cc45a4-3e2e-4c67-a9d6-3ba04eda2588,0,trial_00110,25,2,7,0.2857142857142857,add,2,0,0.5975,0.3314278629076116,,0.4217863355772207,,0,
exp3,exp3_P041,person_062,87cc45a4-3e2e-4c67-a9d6-3ba04eda2588,0,trial_00110,25,3,7,0.4285714285714285,add,3,0,1.0825,0.1804114902073164,-0.1510163727002952,0.5465678432737804,,0,
exp3,exp3_P041,person_062,87cc45a4-3e2e-4c67-a9d6-3ba04eda2588,0,trial_00110,25,4,7,0.5714285714285714,add,4,0,1.4951000000000931,0.1407487402538687,-0.0396627499534477,0.586001336731215,,0,
exp3,exp3_P041,person_062,87cc45a4-3e2e-4c67-a9d6-3ba04eda2588,0,trial_00110,25,5,7,0.7142857142857143,add,5,0,2.0855,0.173329197821315,0.0325804575674462,0.7054123009887376,,0,
exp3,exp3_P041,person_062,87cc45a4-3e2e-4c67-a9d6-3ba04eda2588,0,trial_00110,25,6,7,0.8571428571428571,delete,4,1,3.4586999999999533,0.1407487402538687,-0.0325804575674462,0.586001336731215,,0,
exp3,exp3_P041,person_062,87cc45a4-3e2e-4c67-a9d6-3ba04eda2588,0,trial_00110,25,7,7,1.0,add,5,1,3.766100000000093,0.2018366188719305,0.0610878786180617,0.7163539105634971,,1,1.3275
exp3,exp3_P041,person_062,2f24428f-632d-4374-b0ca-cb3d0ae04bc5,0,trial_00036,30,2,5,0.4,add,2,0,0.5941999999999534,0.4872211503338659,,0.6065655712446849,,0,
exp3,exp3_P041,person_062,2f24428f-632d-4374-b0ca-cb3d0ae04bc5,0,trial_00036,30,3,5,0.6,add,3,0,1.0418999999999068,0.2748074694789867,-0.2124136808548792,0.6320251592636138,,0,
exp3,exp3_P041,person_062,2f24428f-632d-4374-b0ca-cb3d0ae04bc5,0,trial_00036,30,4,5,0.8,add,4,0,1.379399999999907,0.2019335468764652,-0.0728739226025215,0.7225618440701578,,0,
exp3,exp3_P041,person_062,2f24428f-632d-4374-b0ca-cb3d0ae04bc5,0,trial_00036,30,5,5,1.0,add,5,0,1.6805,0.1524061319611734,-0.0495274149152918,0.7844017573360889,,1,1.3548000000000466
exp3,exp3_P041,person_062,2bb1495b-1ef6-4943-bb48-662371f50b30,1,trial_00085,25,2,7,0.2857142857142857,add,2,0,0.602,0.1865051767388612,,0.1852658305546932,,0,
exp3,exp3_P041,person_062,2bb1495b-1ef6-4943-bb48-662371f50b30,1,trial_00085,25,3,7,0.4285714285714285,add,3,0,0.9667999999998136,0.0847159981885114,-0.1017891785503498,0.209830221487916,,0,
exp3,exp3_P041,person_062,2bb1495b-1ef6-4943-bb48-662371f50b30,1,trial_00085,25,4,7,0.5714285714285714,add,4,0,1.2108999999999068,0.3185958552389966,0.2338798570504851,0.5856670669170141,,0,
exp3,exp3_P041,person_062,2bb1495b-1ef6-4943-bb48-662371f50b30,1,trial_00085,25,5,7,0.7142857142857143,add,5,0,1.5841999999999534,0.2126424576595015,-0.105953397579495,0.6666954976806982,,0,
exp3,exp3_P041,person_062,2bb1495b-1ef6-4943-bb48-662371f50b30,1,trial_00085,25,6,7,0.8571428571428571,delete,4,1,2.8553999999999067,0.3185958552389966,0.105953397579495,0.5856670669170141,,0,
exp3,exp3_P041,person_062,2bb1495b-1ef6-4943-bb48-662371f50b30,1,trial_00085,25,7,7,1.0,add,5,1,3.031,0.2350100353133332,-0.0835858199256633,0.6677858510991379,,1,2.0601999999999534
exp3,exp3_P041,person_062,f54baffc-bc26-4c4d-b940-824d08daf230,0,trial_00027,15,2,5,0.4,add,2,0,0.6075999999998603,0.4994931121380126,,0.5926512243605163,,0,
exp3,exp3_P041,person_062,f54baffc-bc26-4c4d-b940-824d08daf230,0,trial_00027,15,3,5,0.6,add,3,0,1.3955999999998605,0.6443316798728668,0.1448385677348541,0.8931877786631919,,0,
exp3,exp3_P041,person_062,f54baffc-bc26-4c4d-b940-824d08daf230,0,trial_00027,15,4,5,0.8,add,4,0,2.2315999999998604,0.6443316798728668,0.0,0.8931877786631919,,0,
exp3,exp3_P041,person_062,f54baffc-bc26-4c4d-b940-824d08daf230,0,trial_00027,15,5,5,1.0,delete,3,1,3.6942999999998136,0.6443316798728668,0.0,0.8931877786631919,,1,1.1701000000000932
exp3,exp3_P041,person_062,3c4d6c38-877b-41d2-b2b5-d2f74ef0970b,0,trial_00107,15,2,12,0.1666666666666666,add,2,0,0.541,0.3527699469963052,,0.4244145589844116,,0,
exp3,exp3_P041,person_062,3c4d6c38-877b-41d2-b2b5-d2f74ef0970b,0,trial_00107,15,3,12,0.25,add,3,0,1.1418000000000466,0.2116659369300559,-0.1411040100662492,0.6091342356418517,,0,
exp3,exp3_P041,person_062,3c4d6c38-877b-41d2-b2b5-d2f74ef0970b,0,trial_00107,15,4,12,0.3333333333333333,add,4,0,1.528899999999907,-0.1747016641202269,-0.3863676010502829,0.5794012149087902,,0,
exp3,exp3_P041,person_062,3c4d6c38-877b-41d2-b2b5-d2f74ef0970b,0,trial_00107,15,5,12,0.4166666666666667,add,5,0,2.3728999999999068,0.1346180738863632,0.3093197380065902,0.6721168067892644,,0,
exp3,exp3_P041,person_062,3c4d6c38-877b-41d2-b2b5-d2f74ef0970b,0,trial_00107,15,6,12,0.5,delete,4,1,3.0518000000000467,0.1346180738863632,0.0,0.6721168067892644,,0,
exp3,exp3_P041,person_062,3c4d6c38-877b-41d2-b2b5-d2f74ef0970b,0,trial_00107,15,7,12,0.5833333333333334,delete,3,2,3.750800000000047,0.030345693354882,-0.1042723805314811,0.5596434222894408,,0,
exp3,exp3_P041,person_062,3c4d6c38-877b-41d2-b2b5-d2f74ef0970b,0,trial_00107,15,8,12,0.6666666666666666,delete,2,3,5.1395,0.4152625173279913,0.3849168239731092,0.5128672236624318,,0,
exp3,exp3_P041,person_062,3c4d6c38-877b-41d2-b2b5-d2f74ef0970b,0,trial_00107,15,9,12,0.75,add,3,3,6.297600000000093,0.2585899160313888,-0.1566726012966024,0.5682152526932449,,0,
exp3,exp3_P041,person_062,3c4d6c38-877b-41d2-b2b5-d2f74ef0970b,0,trial_00107,15,10,12,0.8333333333333334,add,4,3,7.816699999999954,0.4026737878324995,0.1440838718011106,0.6963306325432301,,0,
exp3,exp3_P041,person_062,3c4d6c38-877b-41d2-b2b5-d2f74ef0970b,0,trial_00107,15,11,12,0.9166666666666666,delete,3,4,10.071699999999954,0.4026737878324995,0.0,0.6963306325432301,,0,
exp3,exp3_P041,person_062,3c4d6c38-877b-41d2-b2b5-d2f74ef0970b,0,trial_00107,15,12,12,1.0,add,4,4,11.456699999999952,0.3871111837785861,-0.0155626040539133,0.7857677010015678,,1,1.6043000000000465
exp3,exp3_P041,person_062,839dbbc1-445d-4298-95c3-38299943cfb6,0,trial_00059,10,2,6,0.3333333333333333,add,2,0,0.7468000000000465,0.4043832685570075,,0.5874187734181844,,0,
exp3,exp3_P041,person_062,839dbbc1-445d-4298-95c3-38299943cfb6,0,trial_00059,10,3,6,0.5,add,3,0,1.2496999999999534,0.4384160312461975,0.0340327626891899,0.7713768683883991,,0,
exp3,exp3_P041,person_062,839dbbc1-445d-4298-95c3-38299943cfb6,0,trial_00059,10,4,6,0.6666666666666666,add,4,0,1.7598000000000469,0.6097053217231386,0.1712892904769411,0.8766149482791709,,0,
exp3,exp3_P041,person_062,839dbbc1-445d-4298-95c3-38299943cfb6,0,trial_00059,10,5,6,0.8333333333333334,add,5,0,2.198899999999907,0.4807835426202985,-0.1289217791028401,0.890037752323079,,0,
exp3,exp3_P041,person_062,839dbbc1-445d-4298-95c3-38299943cfb6,0,trial_00059,10,6,6,1.0,delete,4,1,4.214300000000047,0.2715821766386816,-0.2092013659816168,0.7847996724323073,,1,1.7187999999998138
exp3,exp3_P041,person_062,42d361fa-4736-4e88-983e-5a08e9ba6071,0,trial_00071,20,2,5,0.4,add,2,0,0.5265,0.4096993525065658,,0.5357175863860728,,0,
exp3,exp3_P041,person_062,42d361fa-4736-4e88-983e-5a08e9ba6071,0,trial_00071,20,3,5,0.6,add,3,0,0.8243999999999069,0.2512243617782616,-0.1584749907283043,0.6143897818229556,,0,
exp3,exp3_P041,person_062,42d361fa-4736-4e88-983e-5a08e9ba6071,0,trial_00071,20,4,5,0.8,add,4,0,1.1681000000000932,0.0854187629024701,-0.1658055988757913,0.6532970865501073,,0,
exp3,exp3_P041,person_062,42d361fa-4736-4e88-983e-5a08e9ba6071,0,trial_00071,20,5,5,1.0,add,5,0,1.601399999999907,0.0351209891631339,-0.0502977737393362,0.6871796891519877,,1,1.1874000000001397
exp3,exp3_P041,person_062,8ced8977-7d84-444f-9648-a0c4b65e45ce,1,trial_00057,20,2,7,0.2857142857142857,add,2,0,0.7398000000000465,0.4202503333540705,,0.4195946687640841,,0,
exp3,exp3_P041,person_062,8ced8977-7d84-444f-9648-a0c4b65e45ce,1,trial_00057,20,3,7,0.4285714285714285,add,3,0,1.0713000000000463,0.1480854103042075,-0.2721649230498629,0.4602228751863808,,0,
exp3,exp3_P041,person_062,8ced8977-7d84-444f-9648-a0c4b65e45ce,1,trial_00057,20,4,7,0.5714285714285714,add,4,0,1.3528000000000466,0.2446624756417745,0.0965770653375669,0.6909514321324564,,0,
exp3,exp3_P041,person_062,8ced8977-7d84-444f-9648-a0c4b65e45ce,1,trial_00057,20,5,7,0.7142857142857143,add,5,0,2.3908000000000467,0.0928536051450549,-0.1518088704967196,0.7151404684143957,,0,
exp3,exp3_P041,person_062,8ced8977-7d84-444f-9648-a0c4b65e45ce,1,trial_00057,20,6,7,0.8571428571428571,delete,4,1,3.7398999999999063,0.2446624756417745,0.1518088704967196,0.6909514321324564,,0,
exp3,exp3_P041,person_062,8ced8977-7d84-444f-9648-a0c4b65e45ce,1,trial_00057,20,7,7,1.0,add,5,1,3.9488000000000474,0.2167385263980328,-0.0279239492437416,0.7640817834354183,,1,1.068
exp3,exp3_P041,person_062,be66f0f4-0431-458a-8aa4-16bc76354c9f,0,trial_00080,25,2,7,0.2857142857142857,add,2,0,0.5225,0.2999693914440915,,0.3251932136856038,,0,
exp3,exp3_P041,person_062,be66f0f4-0431-458a-8aa4-16bc76354c9f,0,trial_00080,25,3,7,0.4285714285714285,add,3,0,0.857,0.348685093593982,0.0487157021498905,0.6392867914793261,,0,
exp3,exp3_P041,person_062,be66f0f4-0431-458a-8aa4-16bc76354c9f,0,trial_00080,25,4,7,0.5714285714285714,add,4,0,1.3088000000000466,0.348685093593982,0.0,0.6392867914793263,,0,
exp3,exp3_P041,person_062,be66f0f4-0431-458a-8aa4-16bc76354c9f,0,trial_00080,25,5,7,0.7142857142857143,add,5,0,1.6866000000000931,0.3619624170750878,0.0132773234811057,0.7415369954016269,,0,
exp3,exp3_P041,person_062,be66f0f4-0431-458a-8aa4-16bc76354c9f,0,trial_00080,25,6,7,0.8571428571428571,delete,4,1,2.690899999999907,0.3619624170750878,0.0,0.7415369954016269,,0,
exp3,exp3_P041,person_062,be66f0f4-0431-458a-8aa4-16bc76354c9f,0,trial_00080,25,7,7,1.0,add,5,1,3.0836999999999533,0.3305758984475022,-0.0313865186275856,0.8169831944279334,,1,2.103100000000093
exp3,exp3_P041,person_062,d62793d4-4219-4f10-b2aa-86d40192d723,1,trial_00001,40,2,7,0.2857142857142857,add,2,0,0.6771999999999534,0.3720678857752847,,0.4632914683818313,,0,
exp3,exp3_P041,person_062,d62793d4-4219-4f10-b2aa-86d40192d723,1,trial_00001,40,3,7,0.4285714285714285,add,3,0,1.016399999999907,0.3508648492497275,-0.0212030365255572,0.6485532724678895,,0,
exp3,exp3_P041,person_062,d62793d4-4219-4f10-b2aa-86d40192d723,1,trial_00001,40,4,7,0.5714285714285714,add,4,0,1.6801999999999535,0.3280572408928208,-0.0228076083569066,0.7496756895820507,,0,
exp3,exp3_P041,person_062,d62793d4-4219-4f10-b2aa-86d40192d723,1,trial_00001,40,5,7,0.7142857142857143,add,5,0,2.6518999999999067,0.1781300113017565,-0.1499272295910643,0.7503918865948376,,0,
exp3,exp3_P041,person_062,d62793d4-4219-4f10-b2aa-86d40192d723,1,trial_00001,40,6,7,0.8571428571428571,delete,4,1,5.13009999999986,0.3280572408928208,0.1499272295910643,0.7496756895820507,,0,
exp3,exp3_P041,person_062,d62793d4-4219-4f10-b2aa-86d40192d723,1,trial_00001,40,7,7,1.0,add,5,1,5.344699999999953,0.2409812665738099,-0.0870759743190109,0.8009449566156313,,1,1.3003000000000466
exp3,exp3_P041,person_062,4fbeab87-3c1b-44f6-91c7-47cb4e50c315,0,trial_00035,15,2,4,0.5,add,2,0,0.6148999999999069,0.4684553854691509,,0.5533578847874139,,0,
exp3,exp3_P041,person_062,4fbeab87-3c1b-44f6-91c7-47cb4e50c315,0,trial_00035,15,3,4,0.75,add,3,0,0.9696000000000932,0.3612321061232829,-0.107223279345868,0.7363557757073199,,0,
exp3,exp3_P041,person_062,4fbeab87-3c1b-44f6-91c7-47cb4e50c315,0,trial_00035,15,4,4,1.0,add,4,0,1.4236999999999531,0.3904006548142379,0.029168548690955,0.8448378135363256,,1,1.754
exp3,exp3_P041,person_062,96d4aa75-d671-422c-9390-9242e47507dd,1,trial_00076,40,2,5,0.4,add,2,0,0.5894000000001397,0.4418962223487708,,0.4776772027104538,,0,
exp3,exp3_P041,person_062,96d4aa75-d671-422c-9390-9242e47507dd,1,trial_00076,40,3,5,0.6,add,3,0,1.1078000000000463,0.311511378984424,-0.1303848433643468,0.6053780872793455,,0,
exp3,exp3_P041,person_062,96d4aa75-d671-422c-9390-9242e47507dd,1,trial_00076,40,4,5,0.8,add,4,0,2.213199999999953,0.1693060417703458,-0.1422053372140782,0.6424606330285063,,0,
exp3,exp3_P041,person_062,96d4aa75-d671-422c-9390-9242e47507dd,1,trial_00076,40,5,5,1.0,add,5,0,3.3506000000000933,0.2004798841704285,0.0311738424000827,0.7095162282942553,,1,1.659
exp3,exp3_P041,person_062,2f452eee-c0bb-437c-bd4e-f35ee9fe9ff6,0,trial_00070,25,2,5,0.4,add,2,0,0.8459000000001397,0.2590940903395082,,0.3395374920257803,,0,
exp3,exp3_P041,person_062,2f452eee-c0bb-437c-bd4e-f35ee9fe9ff6,0,trial_00070,25,3,5,0.6,add,3,0,1.345,0.2189801093032396,-0.0401139810362685,0.4870173892952858,,0,
exp3,exp3_P041,person_062,2f452eee-c0bb-437c-bd4e-f35ee9fe9ff6,0,trial_00070,25,4,5,0.8,add,4,0,1.770100000000093,0.1918724268304814,-0.0271076824727581,0.5795075532588851,,0,
exp3,exp3_P041,person_062,2f452eee-c0bb-437c-bd4e-f35ee9fe9ff6,0,trial_00070,25,5,5,1.0,add,5,0,2.135600000000093,0.0865958442010057,-0.1052765826294757,0.5993317270686794,,1,1.1531999999999534
exp3,exp3_P041,person_062,6da3f9dc-e910-4c46-822b-eebee4448324,0,trial_00033,40,2,5,0.4,add,2,0,0.632,0.4016554398872861,,0.4709951851329895,,0,
exp3,exp3_P041,person_062,6da3f9dc-e910-4c46-822b-eebee4448324,0,trial_00033,40,3,5,0.6,add,3,0,0.9375999999998604,0.2776625125326621,-0.123992927354624,0.5020237196424295,,0,
exp3,exp3_P041,person_062,6da3f9dc-e910-4c46-822b-eebee4448324,0,trial_00033,40,4,5,0.8,add,4,0,1.2478000000000466,0.2866614436354007,0.0089989311027386,0.6806732102958523,,0,
exp3,exp3_P041,person_062,6da3f9dc-e910-4c46-822b-eebee4448324,0,trial_00033,40,5,5,1.0,add,5,0,2.2608999999999067,0.2813836895952102,-0.0052777540401904,0.7713633767799728,,1,1.0976999999999535
exp3,exp3_P041,person_062,f0443691-d86e-42b0-bb33-d31e77ba24d3,1,trial_00079,15,2,5,0.4,add,2,0,0.5553000000000465,0.3609112619598609,,0.3626020934879422,,0,
exp3,exp3_P041,person_062,f0443691-d86e-42b0-bb33-d31e77ba24d3,1,trial_00079,15,3,5,0.6,add,3,0,0.9191999999999534,0.2824369129360578,-0.0784743490238031,0.5835633269351838,,0,
exp3,exp3_P041,person_062,f0443691-d86e-42b0-bb33-d31e77ba24d3,1,trial_00079,15,4,5,0.8,add,4,0,1.2319000000001397,0.3389160986354889,0.0564791856994311,0.8068392381128224,,0,
exp3,exp3_P041,person_062,f0443691-d86e-42b0-bb33-d31e77ba24d3,1,trial_00079,15,5,5,1.0,add,5,0,1.5481999999999534,0.237554139134634,-0.1013619595008549,0.8450035452672285,,1,1.0717000000001862
exp3,exp3_P041,person_062,7228f5c0-b49e-4431-9bbb-0bb8c70487cb,1,trial_00038,25,2,5,0.4,add,2,0,0.5464000000001397,0.3450445901846466,,0.3847583027098095,,0,
exp3,exp3_P041,person_062,7228f5c0-b49e-4431-9bbb-0bb8c70487cb,1,trial_00038,25,3,5,0.6,add,3,0,0.8255,0.2897283803152895,-0.0553162098693571,0.4424350489632566,,0,
exp3,exp3_P041,person_062,7228f5c0-b49e-4431-9bbb-0bb8c70487cb,1,trial_00038,25,4,5,0.8,add,4,0,1.0816999999999537,0.2834998174747791,-0.0062285628405103,0.6477487133194906,,0,
exp3,exp3_P041,person_062,7228f5c0-b49e-4431-9bbb-0bb8c70487cb,1,trial_00038,25,5,5,1.0,add,5,0,1.3839000000001398,0.3095373994654221,0.0260375819906429,0.7766403012322123,,1,0.9787999999998136
exp3,exp3_P041,person_062,2f24428f-632d-4374-b0ca-cb3d0ae04bc5,1,trial_00056,30,2,13,0.1538461538461538,add,2,0,0.6313000000000466,0.462494694207709,,0.5701203418540517,,0,
exp3,exp3_P041,person_062,2f24428f-632d-4374-b0ca-cb3d0ae04bc5,1,trial_00056,30,3,13,0.2307692307692307,add,3,0,0.9606000000000932,0.3776129539183855,-0.0848817402893234,0.7347141081970185,,0,
exp3,exp3_P041,person_062,2f24428f-632d-4374-b0ca-cb3d0ae04bc5,1,trial_00056,30,4,13,0.3076923076923077,add,4,0,1.3351999999999535,0.3776129539183855,0.0,0.7347141081970185,,0,
exp3,exp3_P041,person_062,2f24428f-632d-4374-b0ca-cb3d0ae04bc5,1,trial_00056,30,5,13,0.3846153846153846,add,5,0,2.077699999999953,0.2728518223493463,-0.1047611315690392,0.7694968192304433,,0,
exp3,exp3_P041,person_062,2f24428f-632d-4374-b0ca-cb3d0ae04bc5,1,trial_00056,30,6,13,0.4615384615384615,add,6,0,2.7315,0.1707574086675072,-0.1020944136818391,0.7898716466480648,,0,
exp3,exp3_P041,person_062,2f24428f-632d-4374-b0ca-cb3d0ae04bc5,1,trial_00056,30,7,13,0.5384615384615384,delete,5,1,5.075800000000046,0.1707574086675072,0.0,0.7898716466480648,,0,
exp3,exp3_P041,person_062,2f24428f-632d-4374-b0ca-cb3d0ae04bc5,1,trial_00056,30,8,13,0.6153846153846154,delete,4,2,8.923,0.1310870996509741,-0.0396703090165331,0.6812881435146387,,0,
exp3,exp3_P041,person_062,2f24428f-632d-4374-b0ca-cb3d0ae04bc5,1,trial_00056,30,9,13,0.6923076923076923,delete,3,3,11.814699999999954,0.3159414478448429,0.1848543481938688,0.6432161849748226,,0,
exp3,exp3_P041,person_062,2f24428f-632d-4374-b0ca-cb3d0ae04bc5,1,trial_00056,30,10,13,0.7692307692307693,delete,2,4,13.252100000000093,0.3359540811053403,0.0200126332604974,0.4236430997880568,,0,
exp3,exp3_P041,person_062,2f24428f-632d-4374-b0ca-cb3d0ae04bc5,1,trial_00056,30,11,13,0.8461538461538461,add,3,4,13.488699999999954,0.3328572000375094,-0.0030968810678309,0.6669946700292045,,0,
exp3,exp3_P041,person_062,2f24428f-632d-4374-b0ca-cb3d0ae04bc5,1,trial_00056,30,12,13,0.9230769230769232,delete,2,5,14.5875,0.3359540811053403,0.0030968810678309,0.4236430997880568,,0,
exp3,exp3_P041,person_062,2f24428f-632d-4374-b0ca-cb3d0ae04bc5,1,trial_00056,30,13,13,1.0,add,3,5,14.783899999999909,0.3050258490602049,-0.0309282320451354,0.6552379670133859,,1,2.770100000000093
exp3,exp3_P041,person_062,c91f4a09-8df1-4eb3-859a-8dc243343b26,1,trial_00064,40,2,6,0.3333333333333333,add,2,0,0.7053999999999069,0.4195705965390372,,0.5306459281960261,,0,
